throughput,workload,config_id
684.557021931375,tpcc-2,1185
22190.7536567028,ycsb-600,1185
14412.8353366718,ycsb-2400,1185
610.306011771393,tpcc-8,1185
18143.7683569735,smallbank-1,1185
552.979770788809,tpcc-8,1186
17883.9723018575,smallbank-1,1186
18772.0568778736,ycsb-600,1186
13501.7528742214,ycsb-2400,1186
25259.8999743191,voter-16,1186
660.174357063632,tpcc-2,1186
25454.9499826058,voter-2,1186
11920.7741482791,smallbank-10,1186
23006.5064092896,ycsb-600,1187
15375.9736231445,ycsb-2400,1187
617.348852070677,tpcc-8,1187
20101.5284565219,smallbank-1,1187
13594.1619991111,smallbank-10,1187
29652.3999105486,voter-2,1187
741.229033933153,tpcc-2,1187
29534.4332693421,voter-16,1187
47635.6977452436,voter-2,1188
17221.134195229,smallbank-10,1188
47534.8499397892,voter-16,1188
832.195147317527,tpcc-2,1188
15190.7910250275,ycsb-2400,1188
21977.342761991,ycsb-600,1188
25057.6623200192,smallbank-1,1188
985.778855892911,tpcc-8,1188
735.33651489651,tpcc-2,1189
29206.4499980529,voter-16,1189
12452.0370000734,smallbank-10,1189
30745.066617987,voter-2,1189
21967.3594869826,smallbank-1,1189
589.428651187195,tpcc-8,1189
15187.0036934113,ycsb-2400,1189
22378.2181848872,ycsb-600,1189
18705.9574153237,ycsb-2400,1190
24869.3666635352,ycsb-600,1190
25647.7362774919,smallbank-1,1190
482.749028330802,tpcc-8,1190
18099.5602457421,smallbank-10,1190
46455.933306234,voter-2,1190
874.366136378178,tpcc-2,1190
46914.9664508578,voter-16,1190
19780.8823687541,smallbank-1,1191
607.558663225514,tpcc-8,1191
14816.7747110993,ycsb-2400,1191
22145.5974007509,ycsb-600,1191
30350.7665978716,voter-16,1191
738.578151678285,tpcc-2,1191
28735.1665828558,voter-2,1191
12675.9895207413,smallbank-10,1191
808.033110275793,tpcc-2,1193
44648.7665401618,voter-16,1193
17332.0645614165,smallbank-10,1193
45274.3665783817,voter-2,1193
23612.2232616584,smallbank-1,1193
922.669281895195,tpcc-8,1193
11899.3255319886,ycsb-2400,1193
15879.9820389457,ycsb-600,1193
16802.1565466479,smallbank-10,1194
44930.4332210073,voter-2,1194
812.758694533368,tpcc-2,1194
45420.3666280594,voter-16,1194
14921.5018731803,ycsb-600,1194
12104.5228664507,ycsb-2400,1194
275.594977276946,tpcc-8,1194
23988.9538703234,smallbank-1,1194
25294.2499696469,voter-16,1195
666.878482792689,tpcc-2,1195
25185.3498975796,voter-2,1195
11533.484577153,smallbank-10,1195
561.497519434975,tpcc-8,1195
16437.1289958149,smallbank-1,1195
19696.4502083129,ycsb-600,1195
12942.7637761161,ycsb-2400,1195
19349.7165449141,ycsb-600,1196
12164.5889433291,ycsb-2400,1196
545.276202565586,tpcc-8,1196
15962.3410700327,smallbank-1,1196
25387.7499889986,voter-2,1196
11624.6084490372,smallbank-10,1196
25165.7166519867,voter-16,1196
636.52441178596,tpcc-2,1196
556.666345572241,tpcc-8,1197
17301.9971940162,smallbank-1,1197
18986.515070723,ycsb-600,1197
12614.032116002,ycsb-2400,1197
637.182590070462,tpcc-2,1197
25594.7166564288,voter-16,1197
11448.7570785915,smallbank-10,1197
25665.9166568281,voter-2,1197
31871.1999739718,voter-16,1198
717.380442553189,tpcc-2,1198
31872.8164329327,voter-2,1198
14368.6269368507,smallbank-10,1198
19290.7240569714,smallbank-1,1198
819.764770441451,tpcc-8,1198
12177.401619102,ycsb-2400,1198
17538.4600796737,ycsb-600,1198
11729.1457382935,smallbank-10,1199
25499.8999609001,voter-2,1199
664.394899495723,tpcc-2,1199
25244.0645709886,voter-16,1199
12730.1208235921,ycsb-2400,1199
19788.8418016142,ycsb-600,1199
16693.6357941077,smallbank-1,1199
562.563531415722,tpcc-8,1199
14022.5837334919,smallbank-10,1200
31977.4665792616,voter-2,1200
733.591142693902,tpcc-2,1200
31798.9165940591,voter-16,1200
13313.0511368484,ycsb-2400,1200
18399.6423822956,ycsb-600,1200
19236.3133487775,smallbank-1,1200
387.332093024961,tpcc-8,1200
24818.0165992444,voter-16,1201
644.639158318964,tpcc-2,1201
25678.0999126945,voter-2,1201
11649.1556839288,smallbank-10,1201
17597.0464012195,smallbank-1,1201
548.108624067853,tpcc-8,1201
12600.9690137572,ycsb-2400,1201
19474.5570264032,ycsb-600,1201
13726.1958762989,ycsb-2400,1202
19276.0870482357,ycsb-600,1202
15964.3028848923,smallbank-1,1202
541.396519758799,tpcc-8,1202
24557.1166392446,voter-2,1202
11777.5487116204,smallbank-10,1202
24998.5832641706,voter-16,1202
648.574111949848,tpcc-2,1202
19016.6529153878,smallbank-1,1203
587.574171426379,tpcc-8,1203
14903.6577039962,ycsb-2400,1203
22120.455585131,ycsb-600,1203
734.196402768015,tpcc-2,1203
29635.9333249365,voter-16,1203
12569.5362054748,smallbank-10,1203
30864.7332474265,voter-2,1203
19425.5652146347,ycsb-600,1204
13095.3659483858,ycsb-2400,1204
400.665258735625,tpcc-8,1204
19107.4878699298,smallbank-1,1204
14281.5834920876,smallbank-10,1204
31494.2164624792,voter-2,1204
716.620722982358,tpcc-2,1204
32349.0165777069,voter-16,1204
570.947690916254,tpcc-8,1205
22476.8263500088,smallbank-1,1205
21875.9023924945,ycsb-600,1205
15296.3628685844,ycsb-2400,1205
30816.6824001015,voter-16,1205
699.724966908497,tpcc-2,1205
29231.4999473833,voter-2,1205
12524.1893127672,smallbank-10,1205
28708.2666197765,voter-2,1206
12762.1349615161,smallbank-10,1206
30666.8332505329,voter-16,1206
725.093769075884,tpcc-2,1206
22665.0357426002,ycsb-600,1206
15013.7876981471,ycsb-2400,1206
625.229490485316,tpcc-8,1206
19139.4108524039,smallbank-1,1206
637.43296569387,tpcc-2,1207
25181.3166515579,voter-16,1207
11611.0873365401,smallbank-10,1207
25113.1165996984,voter-2,1207
546.825575783189,tpcc-8,1207
17286.4504051051,smallbank-1,1207
19218.8819495532,ycsb-600,1207
12142.125026482,ycsb-2400,1207
16472.48114429,smallbank-1,1208
560.145176244465,tpcc-8,1208
12959.5462927479,ycsb-2400,1208
19683.4540814841,ycsb-600,1208
25265.5644260322,voter-16,1208
677.908072905116,tpcc-2,1208
24892.6332648786,voter-2,1208
11596.0303561817,smallbank-10,1208
13540.9702332713,ycsb-2400,1209
21924.8978182829,ycsb-600,1209
23902.3563883926,smallbank-1,1209
447.093276208929,tpcc-8,1209
17306.570196232,smallbank-10,1209
46979.6165625285,voter-2,1209
851.953729195519,tpcc-2,1209
45776.3999206542,voter-16,1209
640.989771373674,tpcc-2,1210
25201.0666452458,voter-16,1210
11677.0523756194,smallbank-10,1210
25046.8332920061,voter-2,1210
16981.2652186428,smallbank-1,1210
549.999907810849,tpcc-8,1210
13525.3948416398,ycsb-2400,1210
19318.6890256762,ycsb-600,1210
31673.0665616177,voter-2,1211
14342.2695295292,smallbank-10,1211
28440.2666088381,voter-16,1211
755.340307108098,tpcc-2,1211
12915.1324674924,ycsb-2400,1211
16996.1525912152,ycsb-600,1211
19538.8490902261,smallbank-1,1211
399.549552804163,tpcc-8,1211
16656.5571133905,smallbank-1,1212
544.29291737027,tpcc-8,1212
13506.0240212529,ycsb-2400,1212
19100.1017319586,ycsb-600,1212
25375.049984352,voter-16,1212
690.364703971319,tpcc-2,1212
25616.2166150073,voter-2,1212
12176.3752878434,smallbank-10,1212
12532.8100731553,ycsb-2400,1213
19546.4398149902,ycsb-600,1213
15390.2916289639,smallbank-1,1213
563.660556962003,tpcc-8,1213
11553.1107555175,smallbank-10,1213
25394.1833015906,voter-2,1213
643.877876403943,tpcc-2,1213
24937.4999305906,voter-16,1213
530.148308897581,tpcc-8,1214
26531.3796532969,smallbank-1,1214
28233.0078833779,ycsb-600,1214
20660.0954053,ycsb-2400,1214
930.483353001477,tpcc-2,1214
47274.2166619392,voter-16,1214
19106.7381151227,smallbank-10,1214
45131.2331136947,voter-2,1214
20479.1305690596,ycsb-600,1215
13225.5118132382,ycsb-2400,1215
595.874270532584,tpcc-8,1215
17277.6361463074,smallbank-1,1215
26153.5166583847,voter-2,1215
11935.4463020198,smallbank-10,1215
26061.149992616,voter-16,1215
695.805939391709,tpcc-2,1215
45130.1499029702,voter-16,1216
809.082289495818,tpcc-2,1216
45071.6165720163,voter-2,1216
15102.9830801281,smallbank-10,1216
273.214271296972,tpcc-8,1216
23370.9629841459,smallbank-1,1216
15983.1187825937,ycsb-600,1216
11568.6035872035,ycsb-2400,1216
17075.2644347079,smallbank-10,1217
47085.0498854264,voter-2,1217
864.802823868759,tpcc-2,1217
47276.2999968483,voter-16,1217
21400.1415019841,ycsb-600,1217
14921.6806101266,ycsb-2400,1217
298.93209176373,tpcc-8,1217
24706.2523562642,smallbank-1,1217
13438.2521963022,ycsb-2400,1218
20019.7373553547,ycsb-600,1218
17092.9139481258,smallbank-1,1218
575.645407702413,tpcc-8,1218
25458.2999690257,voter-2,1218
11727.8621816226,smallbank-10,1218
25956.216659745,voter-16,1218
640.404948472879,tpcc-2,1218
16821.3162316844,smallbank-1,1219
584.047356708739,tpcc-8,1219
14158.6258917955,ycsb-2400,1219
20888.1567772581,ycsb-600,1219
679.605103944715,tpcc-2,1219
26168.1499323989,voter-16,1219
11787.4700256281,smallbank-10,1219
26091.6332672345,voter-2,1219
15889.6382370013,ycsb-2400,1220
23988.2134645747,ycsb-600,1220
18525.51585551,smallbank-1,1220
633.73306938351,tpcc-8,1220
29483.6832630639,voter-2,1220
12753.1630081075,smallbank-10,1220
29993.3833293342,voter-16,1220
745.905028559141,tpcc-2,1220
19135.4440018287,smallbank-1,1221
848.715279526414,tpcc-8,1221
12637.5843447711,ycsb-2400,1221
19413.8361293496,ycsb-600,1221
729.374706046185,tpcc-2,1221
31913.9729139531,voter-16,1221
14274.8573475339,smallbank-10,1221
31800.1332861631,voter-2,1221
14189.3401269451,smallbank-10,1222
31426.3165975288,voter-2,1222
725.162804969267,tpcc-2,1222
32417.2166212826,voter-16,1222
13041.0481956476,ycsb-2400,1222
19345.679555767,ycsb-600,1222
18581.4626139302,smallbank-1,1222
830.072292915298,tpcc-8,1222
30190.7999043958,voter-16,1223
782.488766043533,tpcc-2,1223
29959.0408406878,voter-2,1223
13488.7364523145,smallbank-10,1223
22048.3230018017,smallbank-1,1223
631.927716475422,tpcc-8,1223
15817.6239178469,ycsb-2400,1223
22926.8660873812,ycsb-600,1223
660.963703874832,tpcc-2,1225
26036.0833112027,voter-16,1225
11799.9044507754,smallbank-10,1225
25659.38331751,voter-2,1225
571.478957795168,tpcc-8,1225
17131.2200559015,smallbank-1,1225
20833.157070957,ycsb-600,1225
13592.3039021668,ycsb-2400,1225
24024.5128119336,ycsb-600,1226
19322.3434453964,ycsb-2400,1226
506.645674394338,tpcc-8,1226
26066.7316488428,smallbank-1,1226
18362.170427397,smallbank-10,1226
45783.1665773895,voter-2,1226
880.846343709593,tpcc-2,1226
47116.5832893579,voter-16,1226
1035.43596383716,tpcc-8,1227
26058.1671798755,smallbank-1,1227
22513.2292475453,ycsb-600,1227
16160.2180086147,ycsb-2400,1227
46832.6999578506,voter-16,1227
888.741850311295,tpcc-2,1227
47003.0666627498,voter-2,1227
17951.0370923755,smallbank-10,1227
672.871195297696,tpcc-2,1228
25687.4831710741,voter-16,1228
11646.5442683473,smallbank-10,1228
24905.5833246164,voter-2,1228
16930.762517219,smallbank-1,1228
556.274504468892,tpcc-8,1228
13918.0907307835,ycsb-2400,1228
19873.0671920969,ycsb-600,1228
25279.5166038892,voter-2,1229
11829.8323085268,smallbank-10,1229
25222.2166183241,voter-16,1229
681.799020016179,tpcc-2,1229
14028.3721657825,ycsb-2400,1229
19140.0776496873,ycsb-600,1229
16664.5968942214,smallbank-1,1229
575.458445686494,tpcc-8,1229
16849.7554993999,smallbank-1,1230
595.706956216357,tpcc-8,1230
14463.7298639991,ycsb-2400,1230
20442.1974813575,ycsb-600,1230
25884.6999542704,voter-16,1230
673.025876318795,tpcc-2,1230
26106.8833141883,voter-2,1230
11951.8815682396,smallbank-10,1230
14961.1480381636,ycsb-2400,1231
21723.1762106569,ycsb-600,1231
18383.0405270383,smallbank-1,1231
547.675262316016,tpcc-8,1231
12242.5968463343,smallbank-10,1231
28966.2165899062,voter-2,1231
728.191886801547,tpcc-2,1231
29303.5166271069,voter-16,1231
698.78253906216,tpcc-2,1232
26306.4166333452,voter-16,1232
12712.171589644,smallbank-10,1232
26188.3333036532,voter-2,1232
18809.0084277112,smallbank-1,1232
610.51187889006,tpcc-8,1232
14519.1117427519,ycsb-2400,1232
20546.6813327583,ycsb-600,1232
46537.1593034307,voter-2,1233
18043.1921795328,smallbank-10,1233
47154.8833286179,voter-16,1233
897.61473311477,tpcc-2,1233
18951.9759610608,ycsb-2400,1233
26372.5539370015,ycsb-600,1233
25961.5172606875,smallbank-1,1233
976.821039031175,tpcc-8,1233
25049.3333145463,voter-16,1234
662.38921627044,tpcc-2,1234
24914.9333075879,voter-2,1234
11684.7937381688,smallbank-10,1234
538.19635694886,tpcc-8,1234
16392.8587153105,smallbank-1,1234
19440.5138059852,ycsb-600,1234
12479.1226674672,ycsb-2400,1234
545.747539260729,tpcc-8,1236
19036.0680022273,smallbank-1,1236
19024.8670061925,ycsb-600,1236
13650.8505863308,ycsb-2400,1236
659.691354063124,tpcc-2,1236
25412.299994494,voter-16,1236
11752.2653825358,smallbank-10,1236
25170.8832938989,voter-2,1236
19332.9113689983,ycsb-600,1237
13785.180502472,ycsb-2400,1237
528.942406423472,tpcc-8,1237
18729.6322972601,smallbank-1,1237
25582.2845908741,voter-2,1237
12221.1711981548,smallbank-10,1237
25529.1333014219,voter-16,1237
645.172881113297,tpcc-2,1237
11595.8966960293,smallbank-10,1238
28930.0666382188,voter-2,1238
742.742204054036,tpcc-2,1238
29092.9333236357,voter-16,1238
14484.9744535884,ycsb-2400,1238
22253.6992525523,ycsb-600,1238
20923.3404107192,smallbank-1,1238
627.208897095547,tpcc-8,1238
31774.0832899088,voter-16,1239
762.074730855954,tpcc-2,1239
32017.049938634,voter-2,1239
14108.3711680203,smallbank-10,1239
18558.4932474955,smallbank-1,1239
815.712979562428,tpcc-8,1239
13288.2905332998,ycsb-2400,1239
19430.4353756518,ycsb-600,1239
12815.8992905947,ycsb-2400,1240
18397.3975844217,ycsb-600,1240
16863.8103480046,smallbank-1,1240
534.425355609767,tpcc-8,1240
12027.4371612227,smallbank-10,1240
24826.7665888761,voter-2,1240
645.024143588356,tpcc-2,1240
25484.5499604989,voter-16,1240
15802.2375863823,smallbank-1,1241
550.832825043163,tpcc-8,1241
12482.7771919643,ycsb-2400,1241
18891.2278091731,ycsb-600,1241
25594.3960383892,voter-16,1241
635.228053518908,tpcc-2,1241
25182.8333274573,voter-2,1241
11921.3649108728,smallbank-10,1241
25017.0333312486,voter-2,1242
11647.9929142155,smallbank-10,1242
25403.1833036963,voter-16,1242
649.347820041966,tpcc-2,1242
12655.8278244467,ycsb-2400,1242
19116.3054241888,ycsb-600,1242
16517.3671587093,smallbank-1,1242
555.195372742672,tpcc-8,1242
700.615255078728,tpcc-2,1243
29381.5999495616,voter-16,1243
12133.109532196,smallbank-10,1243
28843.4666094605,voter-2,1243
17987.7722567301,smallbank-1,1243
597.791946088595,tpcc-8,1243
14240.4024540665,ycsb-2400,1243
21705.3955726353,ycsb-600,1243
14191.0587587128,smallbank-10,1244
32243.7333241976,voter-2,1244
694.261573205064,tpcc-2,1244
32036.0165337172,voter-16,1244
17360.4518740424,ycsb-600,1244
12623.9480961422,ycsb-2400,1244
833.702838482326,tpcc-8,1244
18904.4346439036,smallbank-1,1244
25018.8165632556,voter-16,1245
654.039456883955,tpcc-2,1245
24891.5832673706,voter-2,1245
11602.2853739801,smallbank-10,1245
540.095159487149,tpcc-8,1245
15725.4032877556,smallbank-1,1245
19025.1980528721,ycsb-600,1245
12352.4882486041,ycsb-2400,1245
22120.3379960532,ycsb-600,1246
14152.2837293,ycsb-2400,1246
603.809719473558,tpcc-8,1246
17645.3104465944,smallbank-1,1246
30110.4666511096,voter-2,1246
12225.0489221156,smallbank-10,1246
28335.5166010227,voter-16,1246
713.389690627233,tpcc-2,1246
506.275270022115,tpcc-8,1247
15886.9743952908,smallbank-1,1247
19290.8230466563,ycsb-600,1247
12275.5533565294,ycsb-2400,1247
651.961783070868,tpcc-2,1247
24565.9999791189,voter-16,1247
11746.2214684013,smallbank-10,1247
25145.4665870394,voter-2,1247
31758.3161786472,voter-16,1248
657.773540477603,tpcc-2,1248
32052.2832644209,voter-2,1248
13767.8460316505,smallbank-10,1248
18297.7405026613,smallbank-1,1248
777.512524779696,tpcc-8,1248
11152.0363590559,ycsb-2400,1248
14223.2359504034,ycsb-600,1248
11336.8333850361,smallbank-10,1249
25227.4499970568,voter-2,1249
644.276225334402,tpcc-2,1249
25357.8333312202,voter-16,1249
12225.5277970152,ycsb-2400,1249
19312.5373513633,ycsb-600,1249
16408.4337429652,smallbank-1,1249
515.064004652787,tpcc-8,1249
14341.4375146284,ycsb-2400,1251
22283.0893046686,ycsb-600,1251
20354.8285271665,smallbank-1,1251
563.265335267006,tpcc-8,1251
28659.0165768684,voter-2,1251
12732.2575358702,smallbank-10,1251
29226.0271262123,voter-16,1251
734.986713498183,tpcc-2,1251
24572.683316542,voter-16,1252
640.982428757564,tpcc-2,1252
25323.3666345904,voter-2,1252
11682.6440439743,smallbank-10,1252
16346.1621575449,smallbank-1,1252
548.023484821555,tpcc-8,1252
12083.6227316245,ycsb-2400,1252
19360.0076206207,ycsb-600,1252
18004.1679739776,smallbank-10,1253
47128.3665716245,voter-2,1253
873.045631061401,tpcc-2,1253
47444.7998545026,voter-16,1253
19661.4526044345,ycsb-2400,1253
24434.1818599522,ycsb-600,1253
26295.7055288257,smallbank-1,1253
993.788785275753,tpcc-8,1253
698.179843213751,tpcc-2,1254
30940.5499484324,voter-16,1254
12685.8067935147,smallbank-10,1254
28771.7499395793,voter-2,1254
616.712982371917,tpcc-8,1254
17744.8566436336,smallbank-1,1254
22447.1108011066,ycsb-600,1254
13074.2017191544,ycsb-2400,1254
25115.7333237056,voter-2,1255
11783.8844544253,smallbank-10,1255
25109.9832575849,voter-16,1255
649.607989019094,tpcc-2,1255
18797.9987957903,ycsb-600,1255
12606.1278837043,ycsb-2400,1255
558.532974755164,tpcc-8,1255
17153.7019864497,smallbank-1,1255
534.582490884786,tpcc-8,1256
18626.8744843114,smallbank-1,1256
22635.238591389,ycsb-600,1256
13923.3577069916,ycsb-2400,1256
29244.416591606,voter-16,1256
690.112539655657,tpcc-2,1256
28653.666591212,voter-2,1256
12205.0592422584,smallbank-10,1256
21751.4185369451,ycsb-600,1257
13818.4691850231,ycsb-2400,1257
565.692813353645,tpcc-8,1257
17717.3470461463,smallbank-1,1257
11697.2661081943,smallbank-10,1257
30561.7999842097,voter-2,1257
679.391834027205,tpcc-2,1257
29696.0999549609,voter-16,1257
25567.9499620742,voter-2,1258
12035.8848899756,smallbank-10,1258
25201.1332745307,voter-16,1258
670.280811949174,tpcc-2,1258
13749.383195733,ycsb-2400,1258
18943.7420057033,ycsb-600,1258
19104.6072503581,smallbank-1,1258
558.709276833234,tpcc-8,1258
724.427066966762,tpcc-2,1259
32670.7166280063,voter-16,1259
13968.8967798809,smallbank-10,1259
29606.1663622166,voter-2,1259
18086.7313740118,smallbank-1,1259
826.24660705962,tpcc-8,1259
12691.2422163427,ycsb-2400,1259
20720.3334151596,ycsb-600,1259
31753.5830433173,voter-2,1260
13793.2884403047,smallbank-10,1260
27137.2332831295,voter-16,1260
665.337966453581,tpcc-2,1260
10677.1075252831,ycsb-2400,1260
14156.3632899021,ycsb-600,1260
18327.9552700142,smallbank-1,1260
373.164001261935,tpcc-8,1260
915.289694555016,tpcc-2,1261
46399.283313227,voter-16,1261
17048.2808412074,smallbank-10,1261
47227.516492712,voter-2,1261
23633.2702340736,smallbank-1,1261
444.509579272582,tpcc-8,1261
13915.0001564537,ycsb-2400,1261
22797.7037950073,ycsb-600,1261
14595.4832974997,ycsb-2400,1262
21409.9896341172,ycsb-600,1262
24222.9437547284,smallbank-1,1262
977.752917048862,tpcc-8,1262
16816.7888795964,smallbank-10,1262
46467.6665884461,voter-2,1262
863.695685293045,tpcc-2,1262
46390.1497811931,voter-16,1262
17007.1615342784,smallbank-1,1263
551.86068604204,tpcc-8,1263
13310.2919815464,ycsb-2400,1263
18964.2103177855,ycsb-600,1263
25227.1666347122,voter-16,1263
633.078586689463,tpcc-2,1263
25294.2999629017,voter-2,1263
12125.0439173409,smallbank-10,1263
22004.7548109341,ycsb-600,1264
13440.6196442818,ycsb-2400,1264
977.597064357482,tpcc-8,1264
23079.8503745466,smallbank-1,1264
45630.7999414405,voter-2,1264
16895.84938809,smallbank-10,1264
47210.1164762525,voter-16,1264
852.228683800896,tpcc-2,1264
565.778376171794,tpcc-8,1265
18448.2196841383,smallbank-1,1265
18907.051960848,ycsb-600,1265
13422.0520301999,ycsb-2400,1265
682.219883572995,tpcc-2,1265
25076.9333258103,voter-16,1265
11431.6848852518,smallbank-10,1265
25304.6666582318,voter-2,1265
11775.3668751166,smallbank-10,1266
25062.0832953225,voter-2,1266
690.413499912546,tpcc-2,1266
25320.6666480982,voter-16,1266
19190.0977732033,ycsb-600,1266
13245.7244864239,ycsb-2400,1266
562.407203912378,tpcc-8,1266
17581.2654788122,smallbank-1,1266
29402.1332769792,voter-16,1267
751.693739105262,tpcc-2,1267
28534.7166566795,voter-2,1267
12895.2991296867,smallbank-10,1267
620.849728285116,tpcc-8,1267
19991.9659599075,smallbank-1,1267
22558.6301739181,ycsb-600,1267
13966.2229311701,ycsb-2400,1267
16705.7625690711,smallbank-1,1268
542.690808147302,tpcc-8,1268
13887.5853812407,ycsb-2400,1268
18572.9638853152,ycsb-600,1268
663.74053181875,tpcc-2,1268
25595.3499458232,voter-16,1268
11892.1136865793,smallbank-10,1268
25449.4833290917,voter-2,1268
13855.7756782801,ycsb-2400,1269
18924.4012617701,ycsb-600,1269
19053.5575012704,smallbank-1,1269
546.575431984231,tpcc-8,1269
25456.0166081178,voter-2,1269
11728.0813281026,smallbank-10,1269
24989.5499633487,voter-16,1269
644.980952450645,tpcc-2,1269
47624.4499738066,voter-16,1270
924.604875288563,tpcc-2,1270
46981.2998801977,voter-2,1270
17803.0850523518,smallbank-10,1270
25793.9612494522,smallbank-1,1270
967.228426309479,tpcc-8,1270
16918.7086614366,ycsb-2400,1270
24658.4489770524,ycsb-600,1270
15128.3225779899,smallbank-10,1271
32445.7165833893,voter-2,1271
737.275602040188,tpcc-2,1271
31535.4166109541,voter-16,1271
16771.449498633,ycsb-2400,1271
22346.7423574141,ycsb-600,1271
19346.2496377911,smallbank-1,1271
450.26218017926,tpcc-8,1271
15727.7917467018,smallbank-1,1272
559.099937483309,tpcc-8,1272
12600.2471324224,ycsb-2400,1272
19606.6199568651,ycsb-600,1272
643.092780340338,tpcc-2,1272
25527.666597742,voter-16,1272
11800.9701687611,smallbank-10,1272
25379.6333104917,voter-2,1272
10387.8250816059,ycsb-2400,1273
14217.8692669163,ycsb-600,1273
18584.1149310727,smallbank-1,1273
780.408257728669,tpcc-8,1273
29737.4833080565,voter-2,1273
14154.6573538458,smallbank-10,1273
30960.9499726512,voter-16,1273
700.094938185246,tpcc-2,1273
439.39464987948,tpcc-8,1274
24001.0252057409,smallbank-1,1274
20370.9520497121,ycsb-600,1274
13434.973248283,ycsb-2400,1274
46730.1665194666,voter-16,1274
851.302983375859,tpcc-2,1274
47114.7498586558,voter-2,1274
17188.2374703587,smallbank-10,1274
18964.6516341449,ycsb-600,1275
13745.4014682506,ycsb-2400,1275
570.816376587298,tpcc-8,1275
18825.425706085,smallbank-1,1275
11756.7361390241,smallbank-10,1275
25526.3999451182,voter-2,1275
658.79902249597,tpcc-2,1275
24978.0999500438,voter-16,1275
876.947527548757,tpcc-2,1276
44788.3832019541,voter-16,1276
17298.0779164402,smallbank-10,1276
45268.6166493137,voter-2,1276
989.599806038438,tpcc-8,1276
25999.4780132298,smallbank-1,1276
25978.7106210126,ycsb-600,1276
17872.1365151751,ycsb-2400,1276
30767.9499784624,voter-2,1277
14055.7689963304,smallbank-10,1277
30828.0999296092,voter-16,1277
660.540752341395,tpcc-2,1277
14191.1204394231,ycsb-600,1277
10656.0382822651,ycsb-2400,1277
373.566107624987,tpcc-8,1277
18583.3455522296,smallbank-1,1277
15062.8974971595,ycsb-2400,1278
22237.3192362965,ycsb-600,1278
19712.3171097901,smallbank-1,1278
605.792483942748,tpcc-8,1278
12919.4681910568,smallbank-10,1278
28990.3332835666,voter-2,1278
770.244048028981,tpcc-2,1278
29406.9165598215,voter-16,1278
16932.6559964069,smallbank-1,1279
548.028044963171,tpcc-8,1279
13191.5737074275,ycsb-2400,1279
19219.9031787091,ycsb-600,1279
25183.4499278074,voter-16,1279
663.141764144017,tpcc-2,1279
24946.999944285,voter-2,1279
11634.4778268194,smallbank-10,1279
12552.1963973792,ycsb-2400,1280
19270.0100340342,ycsb-600,1280
15727.2823070074,smallbank-1,1280
540.792284300163,tpcc-8,1280
25467.0832739101,voter-2,1280
11664.7842919499,smallbank-10,1280
24929.2126559718,voter-16,1280
631.773222940092,tpcc-2,1280
11640.5767588857,smallbank-10,1282
25372.4476889929,voter-2,1282
641.475051986633,tpcc-2,1282
25278.4333160597,voter-16,1282
12468.3664463134,ycsb-2400,1282
19861.0386249211,ycsb-600,1282
16384.7373478567,smallbank-1,1282
566.463446274769,tpcc-8,1282
25648.3166504227,voter-16,1283
628.466089273922,tpcc-2,1283
25160.1678900722,voter-2,1283
11363.4327870576,smallbank-10,1283
15708.4119403677,smallbank-1,1283
548.058454787138,tpcc-8,1283
12660.1282403747,ycsb-2400,1283
18879.7735917566,ycsb-600,1283
48434.2999475295,voter-2,1284
17712.2150058884,smallbank-10,1284
47272.4166477577,voter-16,1284
876.253985869485,tpcc-2,1284
26556.9210224156,ycsb-600,1284
17231.4124666947,ycsb-2400,1284
493.04163777552,tpcc-8,1284
25691.5002183015,smallbank-1,1284
891.746000340839,tpcc-2,1285
47261.633236447,voter-16,1285
18032.4570216822,smallbank-10,1285
48259.2998906123,voter-2,1285
353.577816794557,tpcc-8,1285
25820.8435505565,smallbank-1,1285
27540.5216954403,ycsb-600,1285
18202.6171371361,ycsb-2400,1285
542.092219052229,tpcc-8,1287
16454.8885107443,smallbank-1,1287
19353.8950548085,ycsb-600,1287
12114.5260654383,ycsb-2400,1287
25655.2333200781,voter-16,1287
659.723629414487,tpcc-2,1287
25183.7999592862,voter-2,1287
11880.3902996355,smallbank-10,1287
650.212601667524,tpcc-2,1288
25449.7666055872,voter-16,1288
11722.4540517349,smallbank-10,1288
24841.7332530117,voter-2,1288
16754.1742850125,smallbank-1,1288
562.962558306657,tpcc-8,1288
12442.0490870881,ycsb-2400,1288
19315.7059536421,ycsb-600,1288
47100.0333278383,voter-2,1289
18208.7154844694,smallbank-10,1289
47086.7832446532,voter-16,1289
875.278711482449,tpcc-2,1289
19626.2964105079,ycsb-2400,1289
25126.6136797964,ycsb-600,1289
25630.0314831212,smallbank-1,1289
986.519402544872,tpcc-8,1289
18472.0281222249,smallbank-1,1290
759.912424848176,tpcc-8,1290
10819.0151218655,ycsb-2400,1290
14266.9698505637,ycsb-600,1290
31010.8499844946,voter-16,1290
662.978286996755,tpcc-2,1290
31060.7868780595,voter-2,1290
14261.680334944,smallbank-10,1290
13303.9925975873,ycsb-2400,1291
19043.965148909,ycsb-600,1291
15867.8833898989,smallbank-1,1291
547.795684091274,tpcc-8,1291
11516.0972184183,smallbank-10,1291
25204.0832673826,voter-2,1291
648.27638898585,tpcc-2,1291
25264.8999444172,voter-16,1291
645.294302051313,tpcc-2,1292
25661.1999499607,voter-16,1292
