n_samples,n_features,sg_mean,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed,runtime
10000,50,31803.95042215245,1239,X_13==1 AND X_4==4 AND X_27==1 AND X_33==1,X_23==1 AND X_2==2 AND X_42==1 AND X_43==1 AND X_45==1 AND X_9==8,4,0.0047468354430379,0.12,0.0024213075060532,28,6.425888299942017
10000,100,35464.310878568474,1248,X_21==0 AND X_5==4 AND X_47==1 AND X_35==1,X_21==0 AND X_35==1 AND X_47==1 AND X_5==4,0,1.0,1.0,1.0,28,9.488285303115845
10000,250,32764.632790603053,1223,X_108==0 AND X_242==1 AND X_214==0 AND X_20==4,X_100==0 AND X_16==8 AND X_204==0 AND X_231==0 AND X_246==0 AND X_60==0 AND X_90==1,3,0.0031821797931583,0.0588235294117647,0.0016353229762878,28,35.52481985092163
10000,500,36182.37992849873,1095,X_341==0 AND X_34==2 AND X_222==0 AND X_39==4,X_222==0 AND X_341==0 AND X_34==2 AND X_39==4,0,1.0,1.0,1.0,28,58.20176696777344
10000,1000,36807.8133441768,1088,X_87==1 AND X_285==0 AND X_580==0 AND X_171==8,X_171==8 AND X_285==0 AND X_580==0 AND X_87==1,0,1.0,1.0,1.0,28,135.22561883926392
10000,10,27020.09845410052,1231,X_2==0 AND X_0==1 AND X_8==0 AND X_7==1,X_1==16 AND X_2==1 AND X_3==1 AND X_4==1 AND X_5==1 AND X_7==1 AND X_8==1 AND X_9==1,0,0.0,0.0,0.0,29,0.5551679134368896
10000,25,27612.014559523814,1545,X_24==1 AND X_6==1 AND X_5==0 AND X_17==1,X_24==0,0,0.0,0.0,0.0,29,1.5643641948699951
10000,50,32527.32442370612,1093,X_6==1 AND X_22==1 AND X_39==1 AND X_1==8,X_14==1 AND X_21==0 AND X_26==1 AND X_34==1 AND X_44==1 AND X_7==1,1,0.0085984522785898,0.0714285714285714,0.0045745654162854,29,6.379244327545166
10000,100,27531.18357038436,1242,X_8==4 AND X_25==0 AND X_24==1 AND X_59==1,X_20==0 AND X_25==1 AND X_30==1 AND X_34==1 AND X_58==1 AND X_64==0 AND X_66==0 AND X_99==0,0,0.0,0.0,0.0,29,13.160347938537598
10000,250,35984.64189689471,1227,X_60==0 AND X_12==4 AND X_245==1 AND X_230==0,X_12==4 AND X_230==0 AND X_245==1 AND X_60==0,0,1.0,1.0,1.0,29,25.847774982452396
10000,500,39146.668248654016,1533,X_145==0 AND X_272==1 AND X_299==1 AND X_493==1,X_145==0 AND X_272==1 AND X_299==1 AND X_493==1,0,1.0,1.0,1.0,29,62.64625406265259
10000,1000,43365.622313895394,1584,X_589==0 AND X_536==1 AND X_916==1 AND X_594==1,X_536==1 AND X_589==0 AND X_594==1 AND X_916==1,0,1.0,1.0,1.0,29,144.1398458480835
10000,10,27939.65638939612,1527,X_9==0 AND X_5==0 AND X_6==1 AND X_8==0,X_6==0,0,0.0,0.0,0.0,3,0.5140056610107422
10000,25,26933.661957310505,1554,X_16==0 AND X_8==0 AND X_10==0 AND X_12==1,X_16==1,0,0.0,0.0,0.0,3,1.5980451107025146
10000,50,36971.74963311196,1609,X_48==0 AND X_24==1 AND X_11==0 AND X_20==1,X_11==0 AND X_20==1 AND X_24==1 AND X_48==0,0,1.0,1.0,1.0,3,5.783202409744263
10000,100,41970.7206176702,1035,X_4==8 AND X_47==1 AND X_18==2 AND X_2==16,X_18==2 AND X_2==16 AND X_47==1 AND X_4==8,0,1.0,1.0,1.0,3,9.950356483459473
10000,250,32342.91799180428,1564,X_142==0 AND X_225==0 AND X_79==0 AND X_188==0,X_106==1 AND X_126==1 AND X_163==0 AND X_1==4 AND X_202==1 AND X_66==0 AND X_80==0,1,0.0037499999999999,0.0833333333333333,0.0019181585677749,3,37.17328929901123
10000,500,43295.0555388301,1245,X_442==1 AND X_348==0 AND X_357==0 AND X_3==2,X_348==0 AND X_357==0 AND X_3==2 AND X_442==1,0,1.0,1.0,1.0,3,62.90504002571106
10000,1000,38280.49323523629,1573,X_605==1 AND X_529==0 AND X_578==0 AND X_660==1,X_529==0 AND X_578==0 AND X_605==1 AND X_660==1,0,1.0,1.0,1.0,3,151.65597295761108
10000,10,44543.43347349299,1092,X_3==0 AND X_1==4 AND X_4==0 AND X_0==8,X_0==8 AND X_1==4 AND X_3==0 AND X_4==0,0,1.0,1.0,1.0,30,0.6536998748779297
10000,25,39522.17793731774,1215,X_0==4 AND X_21==0 AND X_11==0 AND X_18==0,X_0==4 AND X_11==0 AND X_18==0 AND X_21==0,0,1.0,1.0,1.0,30,2.450232744216919
10000,50,30781.619933211543,1564,X_18==1 AND X_41==0 AND X_25==0 AND X_37==0,X_13==0 AND X_14==0 AND X_18==1 AND X_20==1 AND X_32==1 AND X_41==1 AND X_44==1 AND X_47==0,0,0.0,0.0,0.0,30,7.06487512588501
10000,100,31262.32342745033,1577,X_28==0 AND X_34==1 AND X_62==1 AND X_50==0,X_1==1 AND X_31==1 AND X_38==1 AND X_50==1 AND X_55==0 AND X_94==1 AND X_95==1,0,0.0,0.0,0.0,30,14.629956483840942
10000,250,28603.23523820889,1579,X_230==1 AND X_50==0 AND X_228==0 AND X_117==1,X_119==1 AND X_161==1 AND X_205==0 AND X_230==0 AND X_66==0 AND X_88==1,0,0.0,0.0,0.0,30,39.01225924491882
10000,500,41134.93845494503,1227,X_476==0 AND X_54==1 AND X_181==0 AND X_307==1,X_181==0 AND X_307==1 AND X_476==0 AND X_54==1,0,1.0,1.0,1.0,30,61.617432832717896
10000,1000,27999.264560448395,1549,X_578==0 AND X_428==0 AND X_665==1 AND X_620==1,X_304==1 AND X_403==1 AND X_428==1 AND X_482==1 AND X_823==0 AND X_854==1 AND X_894==0 AND X_980==1,0,0.0,0.0,0.0,30,191.12432861328125
10000,10,37065.09971761935,1560,X_3==0 AND X_2==1 AND X_9==0 AND X_6==1,X_2==1 AND X_3==0 AND X_6==1 AND X_9==0,0,1.0,1.0,1.0,31,0.7657546997070312
10000,25,44212.28667171319,1232,X_11==0 AND X_19==1 AND X_0==1 AND X_12==1,X_0==1 AND X_11==0 AND X_12==1 AND X_19==1,0,1.0,1.0,1.0,31,2.4316248893737797
10000,50,25154.620564623627,1235,X_32==1 AND X_7==16 AND X_11==0 AND X_42==0,X_11==1,0,0.0,0.0,0.0,31,3.626373052597046
10000,100,40755.47370161443,1228,X_11==8 AND X_98==0 AND X_94==1 AND X_76==1,X_11==8 AND X_76==1 AND X_94==1 AND X_98==0,0,1.0,1.0,1.0,31,10.55395007133484
10000,250,23692.7763515629,1531,X_71==0 AND X_60==1 AND X_100==0 AND X_55==1,X_60==0,0,0.0,0.0,0.0,31,14.058857917785645
10000,500,28314.10978879973,1547,X_388==0 AND X_301==1 AND X_198==1 AND X_450==1,X_134==1 AND X_175==1 AND X_180==0 AND X_290==1 AND X_301==0 AND X_304==0 AND X_338==0 AND X_412==1,0,0.0,0.0,0.0,31,85.16500759124756
10000,1000,34147.069791474,1547,X_203==1 AND X_544==1 AND X_422==1 AND X_706==0,X_10==1 AND X_114==2 AND X_335==1 AND X_366==0 AND X_370==1 AND X_423==0,4,0.0025429116338207,0.0769230769230769,0.0012928248222365,31,162.8698172569275
10000,10,46488.14234505692,1206,X_5==1 AND X_6==1 AND X_1==2 AND X_7==0,X_1==2 AND X_5==1 AND X_6==1 AND X_7==0,0,1.0,1.0,1.0,32,0.6831409931182861
10000,25,42795.52842444847,1513,X_14==1 AND X_12==1 AND X_10==0 AND X_11==1,X_10==0 AND X_11==1 AND X_12==1 AND X_14==1,0,1.0,1.0,1.0,32,2.579726219177246
10000,50,39313.08966793734,1091,X_3==4 AND X_45==0 AND X_38==0 AND X_9==1,X_38==0 AND X_3==4 AND X_45==0 AND X_9==1,0,1.0,1.0,1.0,32,4.969233751296997
10000,100,32824.385310140235,1247,X_78==1 AND X_42==0 AND X_15==4 AND X_90==1,X_12==8 AND X_30==0 AND X_36==1 AND X_44==1 AND X_63==1 AND X_73==1 AND X_92==1 AND X_93==0,4,0.0047095761381475,0.1111111111111111,0.0024057738572574,32,13.50004744529724
10000,250,32347.02753805067,1228,X_241==0 AND X_116==0 AND X_201==0 AND X_20==8,X_100==0 AND X_116==1 AND X_141==0 AND X_161==0 AND X_182==0 AND X_208==0 AND X_42==1,0,0.0,0.0,0.0,32,34.75157642364502
10000,500,24206.7066352246,1528,X_454==1 AND X_151==1 AND X_365==0 AND X_111==0,X_151==0,0,0.0,0.0,0.0,32,33.92031192779541
10000,1000,26889.19790360599,1083,X_154==4 AND X_181==2 AND X_646==0 AND X_537==0,X_280==0 AND X_434==0 AND X_522==1 AND X_554==0 AND X_646==1 AND X_797==0 AND X_823==1 AND X_872==0,0,0.0,0.0,0.0,32,175.15709781646729
10000,10,45437.1364427971,1242,X_7==1 AND X_5==0 AND X_8==1 AND X_0==2,X_0==2 AND X_5==0 AND X_7==1 AND X_8==1,0,1.0,1.0,1.0,33,0.7038865089416504
10000,25,40060.730819940974,1583,X_24==1 AND X_21==0 AND X_12==1 AND X_19==0,X_12==1 AND X_19==0 AND X_21==0 AND X_24==1,0,1.0,1.0,1.0,33,2.636512994766236
10000,50,33326.32081451561,1074,X_23==0 AND X_9==16 AND X_6==16 AND X_15==0,X_12==1 AND X_2==4 AND X_35==0 AND X_38==0,2,0.0389805097451274,0.1,0.0242085661080074,33,6.378270864486694
10000,100,31884.85811301725,1598,X_66==0 AND X_63==0 AND X_41==1 AND X_62==1,X_21==1 AND X_33==1 AND X_63==1 AND X_68==0 AND X_78==1 AND X_7==16 AND X_88==0,0,0.0,0.0,0.0,33,14.583131551742554
10000,250,24048.693581772397,1244,X_50==0 AND X_4==1 AND X_227==1 AND X_230==1,X_131==0 AND X_136==1 AND X_163==0 AND X_230==0 AND X_232==0,0,0.0,0.0,0.0,33,29.0173499584198
10000,500,33559.08350709133,1225,X_199==1 AND X_205==0 AND X_75==2 AND X_435==1,X_144==0 AND X_150==0 AND X_2==2 AND X_331==0 AND X_336==0 AND X_338==0 AND X_402==1,1,0.0047393364928909,0.073170731707317,0.0024489795918367,33,78.92153763771057
10000,1000,42143.94995557627,1217,X_815==0 AND X_588==1 AND X_173==4 AND X_760==0,X_173==4 AND X_588==1 AND X_760==0 AND X_815==0,0,1.0,1.0,1.0,33,142.98271322250366
10000,10,38878.07005357558,1255,X_1==1 AND X_3==1 AND X_4==0 AND X_7==1,X_1==1 AND X_3==1 AND X_4==0 AND X_7==1,0,1.0,1.0,1.0,34,0.6745016574859619
10000,25,36949.65512504501,1082,X_22==0 AND X_3==8 AND X_6==1 AND X_1==1,X_1==1 AND X_22==0 AND X_3==8 AND X_6==1,0,1.0,1.0,1.0,34,2.34682559967041
