sampling_strategy,sample_size,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
4-wise,304,38,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting AND encryption AND unlimitedWindowSize,0,1.0,1.0,1.0,22
full,432,54,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting AND encryption AND unlimitedWindowSize,0,1.0,1.0,1.0,23
random_5,50,4,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,NOT compressionBzip2 AND disableCompressibilityTesting AND level >= 2.00 AND unlimitedWindowSize,2,1.0,1.0,1.0,23
random_10,100,9,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,NOT compressionLrzip AND disableCompressibilityTesting AND encryption AND unlimitedWindowSize,1,1.0,1.0,1.0,23
random_20,200,24,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting AND encryption AND unlimitedWindowSize,0,1.0,1.0,1.0,23
2-wise,55,2,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,NOT compressionLzo AND NOT compressionZpaq AND NOT encryption,0,0.0,0.0,0.0,23
3-wise,159,16,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting AND NOT encryption AND unlimitedWindowSize,2,1.0,1.0,1.0,23
4-wise,304,42,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting AND NOT encryption AND NOT unlimitedWindowSize,0,1.0,1.0,1.0,23
full,432,54,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting AND encryption AND unlimitedWindowSize,0,1.0,1.0,1.0,24
random_5,50,4,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,compression AND compressionGzip AND NOT compressionZpaq AND NOT disableCompressibilityTesting AND NOT unlimitedWindowSize,0,0.0,0.0,0.0,24
random_10,100,9,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,NOT compressionBzip2 AND disableCompressibilityTesting AND encryption AND unlimitedWindowSize,1,1.0,1.0,1.0,24
random_20,200,27,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting AND encryption AND unlimitedWindowSize,0,1.0,1.0,1.0,24
2-wise,59,3,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,NOT compressionBzip2 AND NOT compressionLzo AND level >= 5.00,0,0.0,0.0,0.0,24
3-wise,159,11,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,NOT compressionBzip2 AND disableCompressibilityTesting AND NOT encryption AND unlimitedWindowSize,1,0.9523809523809524,1.0,0.9090909090909092,24
4-wise,302,30,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting AND encryption AND unlimitedWindowSize,2,1.0,1.0,1.0,24
full,432,54,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting AND encryption AND unlimitedWindowSize,0,1.0,1.0,1.0,25
random_2,20,2,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,NOT compressionGzip AND compressionZpaq AND level >= 7.00 AND unlimitedWindowSize,0,1.0,1.0,1.0,25
random_5,50,7,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting AND encryption AND unlimitedWindowSize,2,1.0,1.0,1.0,25
random_10,100,10,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting AND encryption AND unlimitedWindowSize,0,1.0,1.0,1.0,25
random_20,200,23,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting AND encryption AND unlimitedWindowSize,0,1.0,1.0,1.0,25
2-wise,56,3,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,compression AND NOT compressionGzip AND NOT compressionZpaq AND encryption AND NOT unlimitedWindowSize,1,0.5714285714285715,0.5,0.6666666666666666,25
