sampling_strategy,sample_size,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
random_2,62,6,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 3,CUDA AND NOT bs_128x8 AND NOT bs_256x1 AND NOT bs_32x32 AND NOT bs_32x8 AND NOT bs_512x1 AND NOT bs_64x1 AND NOT bs_64x2 AND NOT bs_64x4 AND pixelPerThread >= 3.00,1,0.5263157894736842,0.3846153846153846,0.8333333333333334,17
random_5,155,20,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 3,CUDA AND TextureMemory AND NOT bs_128x8 AND NOT bs_256x1 AND NOT bs_32x1 AND NOT bs_512x2 AND NOT bs_64x1 AND pixelPerThread >= 3.00,2,0.7058823529411764,0.5806451612903226,0.9,17
random_10,310,56,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 3,NOT Array2D AND CUDA AND TextureMemory AND NOT bs_1024x1 AND NOT bs_128x2 AND NOT bs_256x1 AND NOT bs_256x4 AND NOT bs_512x2 AND pixelPerThread = 3.00,2,0.9433962264150944,1.0,0.8928571428571429,17
random_20,620,103,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 3,TextureMemory AND NOT bs_128x2 AND NOT bs_32x2 AND NOT bs_512x2 AND pixelPerThread = 3.00,0,0.9552238805970148,0.979591836734694,0.9320388349514565,17
2-wise,369,59,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 3,CUDA AND TextureMemory AND NOT bs_128x4 AND NOT bs_32x16 AND pixelPerThread = 3.00,3,0.9914529914529916,1.0,0.9830508474576272,17
3-wise,2054,350,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 3,CUDA AND TextureMemory AND NOT bs_32x2 AND pixelPerThread = 3.00,1,0.962962962962963,1.0,0.9285714285714286,17
4-wise,6803,1157,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 3,CUDA AND TextureMemory AND pixelPerThread = 3.00,0,1.0,1.0,1.0,17
full,13485,2635,CUDA = 1 AND Linear1D = 1 AND TextureMemory = 1,Linear1D,1,1.0,1.0,1.0,18
random_2,62,11,CUDA = 1 AND Linear1D = 1 AND TextureMemory = 1,Linear1D AND NOT bs_128x1 AND NOT bs_256x1 AND NOT bs_256x2 AND NOT bs_512x2,2,0.9523809523809524,1.0,0.9090909090909092,18
random_5,155,23,CUDA = 1 AND Linear1D = 1 AND TextureMemory = 1,Linear1D,1,1.0,1.0,1.0,18
random_10,310,54,CUDA = 1 AND Linear1D = 1 AND TextureMemory = 1,Linear1D,1,1.0,1.0,1.0,18
random_20,620,112,CUDA = 1 AND Linear1D = 1 AND TextureMemory = 1,Linear1D,2,1.0,1.0,1.0,18
2-wise,373,72,CUDA = 1 AND Linear1D = 1 AND TextureMemory = 1,NOT Array2D AND Linear1D,1,1.0,1.0,1.0,18
3-wise,2034,437,CUDA = 1 AND Linear1D = 1 AND TextureMemory = 1,NOT Array2D AND NOT Linear1D,1,1.0,1.0,1.0,18
4-wise,6741,1522,CUDA = 1 AND Linear1D = 1 AND TextureMemory = 1,Linear1D,1,1.0,1.0,1.0,18
full,13485,1380,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,CUDA AND LocalMemory AND NOT bs_1024x1 AND pixelPerThread = 2.00,0,1.0,1.0,1.0,19
random_2,62,8,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,NOT Linear2D AND NOT bs_256x2 AND NOT bs_32x32 AND NOT bs_64x16 AND NOT bs_64x4 AND pixelPerThread >= 2.00,0,0.2857142857142857,0.1764705882352941,0.75,19
random_5,155,15,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,NOT Linear1D AND NOT Linear2D AND NOT bs_1024x1 AND NOT bs_128x2 AND NOT bs_256x1 AND NOT bs_32x16 AND NOT bs_32x2 AND NOT bs_32x32 AND NOT bs_512x2 AND NOT bs_64x16 AND NOT bs_64x2 AND NOT bs_64x8,1,0.2352941176470588,0.1509433962264151,0.5333333333333333,19
