config_id,workload,time,max-resident-set-size
2856,sd_city_4cif_short.y4m,0.56,59504.0
1806,sintel_trailer_2k_720p24_short.y4m,0.32,126656.0
2062,pedestrian_area_1080p25_short.y4m,19.27,179932.0
763,riverbed_1080p25_short.y4m,26.7,225640.0
912,pedestrian_area_1080p25_short.y4m,40.24,251656.0
1187,pedestrian_area_1080p25_short.y4m,24.23,268184.0
274,sd_city_4cif_short.y4m,1.14,81032.0
1328,sintel_trailer_2k_720p24_short.y4m,2.31,132652.0
1179,Johnny_1280x720_60_short.y4m,12.95,50200.0
2417,riverbed_1080p25_short.y4m,4.52,273368.0
801,sd_bridge_close_cif_short.y4m,1.87,14856.0
711,sd_city_4cif_short.y4m,12.26,39956.0
1552,sintel_trailer_2k_720p24_short.y4m,2.68,136292.0
1927,riverbed_1080p25_short.y4m,3.27,222368.0
2112,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,56.95,1197968.0
2888,sd_city_4cif_short.y4m,1.41,148884.0
1448,sd_bridge_close_cif_short.y4m,1.38,14808.0
2714,pedestrian_area_1080p25_short.y4m,19.59,398300.0
189,riverbed_1080p25_short.y4m,7.57,396868.0
2295,pedestrian_area_1080p25_short.y4m,2.6,372024.0
2863,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,3.84,579440.0
1864,sd_bridge_close_cif_short.y4m,0.16,15080.0
1936,sd_bridge_close_cif_short.y4m,0.99,21684.0
2400,sintel_trailer_2k_720p24_short.y4m,4.13,126656.0
1070,riverbed_1080p25_short.y4m,8.2,251036.0
719,sintel_trailer_2k_720p24_short.y4m,0.24,127812.0
2501,sd_bridge_close_cif_short.y4m,0.13,22092.0
2152,sd_bridge_close_cif_short.y4m,1.75,22452.0
1161,sintel_trailer_2k_720p24_short.y4m,0.46,83184.0
2562,sd_bridge_close_cif_short.y4m,0.14,25732.0
791,riverbed_1080p25_short.y4m,78.67,182232.0
3070,pedestrian_area_1080p25_short.y4m,1.53,157248.0
2838,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,3.66,1100396.0
2582,sintel_trailer_2k_720p24_short.y4m,0.39,189116.0
1136,riverbed_1080p25_short.y4m,4.03,157696.0
2222,riverbed_1080p25_short.y4m,6.3,159256.0
2311,pedestrian_area_1080p25_short.y4m,33.0,237204.0
129,pedestrian_area_1080p25_short.y4m,3.52,251036.0
1270,sd_crew_cif_short.y4m,0.21,9936.0
1407,sd_bridge_close_cif_short.y4m,0.16,10612.0
2126,Johnny_1280x720_60_short.y4m,32.06,56524.0
994,blue_sky_1080p25_short.y4m,2.87,394904.0
2630,blue_sky_1080p25_short.y4m,1.59,253384.0
1523,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,40.44,1106608.0
223,pedestrian_area_1080p25_short.y4m,3.81,392864.0
1122,pedestrian_area_1080p25_short.y4m,2.01,252620.0
1579,sd_bridge_close_cif_short.y4m,0.17,25732.0
1811,pedestrian_area_1080p25_short.y4m,17.43,374184.0
2361,riverbed_1080p25_short.y4m,65.72,112164.0
1694,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.12,572624.0
2620,sd_city_4cif_short.y4m,5.18,59728.0
2788,sd_city_4cif_short.y4m,0.73,158312.0
626,sd_crew_cif_short.y4m,1.05,15304.0
2022,pedestrian_area_1080p25_short.y4m,28.09,158972.0
551,sd_crew_cif_short.y4m,1.07,15304.0
3067,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,110.79,664404.0
2342,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,6.69,1006204.0
2911,sd_bridge_close_cif_short.y4m,1.68,22456.0
1081,sd_crew_cif_short.y4m,2.17,21736.0
71,Johnny_1280x720_60_short.y4m,1.99,194796.0
2602,Johnny_1280x720_60_short.y4m,15.65,78968.0
1393,sintel_trailer_2k_720p24_short.y4m,2.76,198192.0
2348,pedestrian_area_1080p25_short.y4m,1.36,226176.0
16,sintel_trailer_2k_720p24_short.y4m,0.47,58308.0
1119,pedestrian_area_1080p25_short.y4m,2.9,252520.0
2962,pedestrian_area_1080p25_short.y4m,24.56,267508.0
472,sd_city_4cif_short.y4m,5.36,56608.0
2425,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,51.0,1098420.0
1135,blue_sky_1080p25_short.y4m,12.18,157032.0
121,sd_bridge_close_cif_short.y4m,0.15,22168.0
2691,Johnny_1280x720_60_short.y4m,15.77,55636.0
1300,sd_bridge_close_cif_short.y4m,0.15,23032.0
1415,sintel_trailer_2k_720p24_short.y4m,0.48,93784.0
905,sd_city_4cif_short.y4m,0.78,78208.0
345,sd_bridge_close_cif_short.y4m,1.8,22496.0
1845,riverbed_1080p25_short.y4m,6.33,371748.0
1414,Johnny_1280x720_60_short.y4m,1.12,327356.0
163,sd_crew_cif_short.y4m,3.11,22644.0
1712,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.32,406296.0
2124,sd_bridge_close_cif_short.y4m,0.17,23060.0
1324,sd_crew_cif_short.y4m,2.25,9536.0
170,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.66,753276.0
767,sd_bridge_close_cif_short.y4m,0.65,12456.0
1566,blue_sky_1080p25_short.y4m,11.67,224136.0
1679,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,44.55,1104740.0
2101,sintel_trailer_2k_720p24_short.y4m,0.29,137932.0
906,riverbed_1080p25_short.y4m,58.12,179952.0
343,riverbed_1080p25_short.y4m,8.14,251580.0
934,sintel_trailer_2k_720p24_short.y4m,4.93,94588.0
3109,blue_sky_1080p25_short.y4m,2.53,373840.0
56,blue_sky_1080p25_short.y4m,2.95,251028.0
2526,sd_crew_cif_short.y4m,2.37,10496.0
1838,riverbed_1080p25_short.y4m,4.37,270784.0
798,sd_city_4cif_short.y4m,1.36,80996.0
2308,riverbed_1080p25_short.y4m,6.2,159252.0
1273,sd_bridge_close_cif_short.y4m,0.83,25132.0
2153,riverbed_1080p25_short.y4m,7.04,373752.0
1327,riverbed_1080p25_short.y4m,4.68,422880.0
1457,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,6.97,1007492.0
2865,blue_sky_1080p25_short.y4m,2.44,373796.0
1003,pedestrian_area_1080p25_short.y4m,34.11,159360.0
3027,sd_city_4cif_short.y4m,0.59,36000.0
725,sd_bridge_close_cif_short.y4m,1.55,14716.0
3033,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.11,1098412.0
2708,sd_crew_cif_short.y4m,2.75,14744.0
948,sd_city_4cif_short.y4m,1.37,150584.0
1797,sintel_trailer_2k_720p24_short.y4m,2.19,130740.0
1648,blue_sky_1080p25_short.y4m,12.12,224028.0
1501,Johnny_1280x720_60_short.y4m,13.92,125788.0
1002,sd_city_4cif_short.y4m,7.7,36096.0
2480,Johnny_1280x720_60_short.y4m,0.96,79488.0
256,sintel_trailer_2k_720p24_short.y4m,0.43,127224.0
170,pedestrian_area_1080p25_short.y4m,3.63,252568.0
2206,pedestrian_area_1080p25_short.y4m,3.3,157748.0
1686,sd_city_4cif_short.y4m,1.1,27280.0
2253,pedestrian_area_1080p25_short.y4m,17.2,251004.0
1534,riverbed_1080p25_short.y4m,47.17,422484.0
341,sd_crew_cif_short.y4m,0.28,23340.0
2115,riverbed_1080p25_short.y4m,4.0,399812.0
1776,blue_sky_1080p25_short.y4m,19.84,269328.0
477,sintel_trailer_2k_720p24_short.y4m,2.52,199344.0
1539,sd_bridge_close_cif_short.y4m,0.55,10780.0
917,sd_city_4cif_short.y4m,17.07,83584.0
2853,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,6.43,574320.0
1590,sd_city_4cif_short.y4m,6.18,64348.0
314,sintel_trailer_2k_720p24_short.y4m,0.4,126704.0
527,blue_sky_1080p25_short.y4m,11.73,226256.0
1174,sd_bridge_close_cif_short.y4m,0.1,10944.0
2525,sd_city_4cif_short.y4m,0.97,42764.0
1675,sd_city_4cif_short.y4m,1.12,78348.0
2101,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.55,815336.0
437,blue_sky_1080p25_short.y4m,14.22,250416.0
1078,sd_city_4cif_short.y4m,10.65,142988.0
1755,sd_city_4cif_short.y4m,6.7,61348.0
1631,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,57.43,901908.0
2618,blue_sky_1080p25_short.y4m,11.72,226036.0
2883,pedestrian_area_1080p25_short.y4m,1.64,226132.0
1348,sd_bridge_close_cif_short.y4m,0.83,25128.0
3023,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.54,753284.0
2415,sd_bridge_close_cif_short.y4m,0.65,12432.0
1342,riverbed_1080p25_short.y4m,37.0,270520.0
1813,sd_city_4cif_short.y4m,15.75,28780.0
396,sd_bridge_close_cif_short.y4m,0.67,15392.0
1672,Johnny_1280x720_60_short.y4m,1.84,58088.0
1834,sintel_trailer_2k_720p24_short.y4m,2.35,126224.0
2987,sintel_trailer_2k_720p24_short.y4m,0.41,189340.0
724,riverbed_1080p25_short.y4m,7.85,251748.0
695,sd_bridge_close_cif_short.y4m,0.12,17116.0
123,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,6.65,702632.0
2745,sintel_trailer_2k_720p24_short.y4m,0.22,77840.0
612,Johnny_1280x720_60_short.y4m,11.97,327112.0
2928,sintel_trailer_2k_720p24_short.y4m,0.24,132192.0
2175,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,39.04,757420.0
2449,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.64,1192116.0
1558,riverbed_1080p25_short.y4m,7.45,112152.0
2331,pedestrian_area_1080p25_short.y4m,17.79,399572.0
1475,sd_city_4cif_short.y4m,0.63,35020.0
742,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.8,754468.0
3057,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.12,664416.0
2936,sintel_trailer_2k_720p24_short.y4m,2.05,79748.0
2772,sd_bridge_close_cif_short.y4m,0.14,13392.0
2902,riverbed_1080p25_short.y4m,29.4,157848.0
1766,sd_bridge_close_cif_short.y4m,0.67,11572.0
1572,pedestrian_area_1080p25_short.y4m,24.34,421152.0
2422,sd_city_4cif_short.y4m,12.87,145120.0
906,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,91.65,664112.0
3050,blue_sky_1080p25_short.y4m,13.63,370760.0
180,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.97,813852.0
1543,sd_bridge_close_cif_short.y4m,0.9,16752.0
3060,pedestrian_area_1080p25_short.y4m,1.94,255548.0
2003,blue_sky_1080p25_short.y4m,14.28,247328.0
682,sd_bridge_close_cif_short.y4m,0.09,15488.0
2518,sd_crew_cif_short.y4m,0.23,9936.0
2491,sd_crew_cif_short.y4m,1.64,21176.0
1699,riverbed_1080p25_short.y4m,83.78,251392.0
1020,riverbed_1080p25_short.y4m,3.29,397636.0
2905,pedestrian_area_1080p25_short.y4m,17.22,248604.0
534,blue_sky_1080p25_short.y4m,23.76,158944.0
1699,sd_crew_cif_short.y4m,3.09,22732.0
1406,sintel_trailer_2k_720p24_short.y4m,0.4,126696.0
2038,sintel_trailer_2k_720p24_short.y4m,0.5,95904.0
2174,Johnny_1280x720_60_short.y4m,1.53,291244.0
1159,Johnny_1280x720_60_short.y4m,8.6,120896.0
3006,pedestrian_area_1080p25_short.y4m,4.05,111988.0
634,riverbed_1080p25_short.y4m,54.77,373464.0
2925,sd_crew_cif_short.y4m,1.27,25068.0
501,riverbed_1080p25_short.y4m,26.67,225952.0
2046,sd_crew_cif_short.y4m,1.14,12516.0
1211,pedestrian_area_1080p25_short.y4m,25.32,267544.0
3103,sd_bridge_close_cif_short.y4m,0.73,15392.0
1320,sd_city_4cif_short.y4m,1.28,27092.0
2536,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.24,574312.0
1433,Johnny_1280x720_60_short.y4m,11.35,211936.0
1742,riverbed_1080p25_short.y4m,7.26,393124.0
2993,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.24,1097888.0
2281,sd_city_4cif_short.y4m,1.08,79416.0
2159,sintel_trailer_2k_720p24_short.y4m,0.46,93504.0
1964,sd_crew_cif_short.y4m,0.18,27460.0
2045,pedestrian_area_1080p25_short.y4m,17.69,249264.0
2850,sd_city_4cif_short.y4m,16.2,82676.0
2812,sintel_trailer_2k_720p24_short.y4m,0.3,199300.0
2677,sd_crew_cif_short.y4m,0.14,12564.0
1635,Johnny_1280x720_60_short.y4m,10.71,82944.0
266,pedestrian_area_1080p25_short.y4m,3.56,251796.0
2195,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,46.77,1105000.0
229,sd_bridge_close_cif_short.y4m,0.14,23104.0
1938,sd_city_4cif_short.y4m,12.17,145056.0
2734,sd_crew_cif_short.y4m,1.08,11992.0
1564,sd_crew_cif_short.y4m,1.91,13056.0
564,sintel_trailer_2k_720p24_short.y4m,1.96,119708.0
1279,sd_city_4cif_short.y4m,10.43,40600.0
1368,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,40.77,903864.0
2214,sd_bridge_close_cif_short.y4m,1.12,21680.0
2918,sd_city_4cif_short.y4m,5.8,32960.0
48,riverbed_1080p25_short.y4m,3.0,226096.0
1096,sd_city_4cif_short.y4m,1.26,145428.0
432,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,44.34,899792.0
3007,Johnny_1280x720_60_short.y4m,12.4,219204.0
705,pedestrian_area_1080p25_short.y4m,21.13,418616.0
2047,riverbed_1080p25_short.y4m,41.09,421120.0
2682,sintel_trailer_2k_720p24_short.y4m,2.3,78860.0
1953,Johnny_1280x720_60_short.y4m,0.82,115020.0
2083,riverbed_1080p25_short.y4m,5.57,97612.0
2007,pedestrian_area_1080p25_short.y4m,23.27,418692.0
2315,blue_sky_1080p25_short.y4m,1.74,268956.0
586,sd_bridge_close_cif_short.y4m,0.72,15392.0
2709,sd_crew_cif_short.y4m,2.45,10624.0
562,riverbed_1080p25_short.y4m,33.26,399492.0
697,sd_city_4cif_short.y4m,14.84,81396.0
872,sd_city_4cif_short.y4m,12.31,42412.0
1117,sd_city_4cif_short.y4m,0.94,42680.0
438,blue_sky_1080p25_short.y4m,14.12,248576.0
2843,pedestrian_area_1080p25_short.y4m,2.22,268984.0
434,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,49.72,898380.0
1399,sintel_trailer_2k_720p24_short.y4m,0.22,77688.0
3065,sd_bridge_close_cif_short.y4m,0.18,13436.0
259,sd_crew_cif_short.y4m,0.24,23296.0
256,sd_bridge_close_cif_short.y4m,0.18,23108.0
1111,riverbed_1080p25_short.y4m,36.59,161460.0
283,sd_city_4cif_short.y4m,1.33,79420.0
3050,sd_city_4cif_short.y4m,6.57,142308.0
1859,sd_city_4cif_short.y4m,0.65,88336.0
1473,sintel_trailer_2k_720p24_short.y4m,2.4,127692.0
1235,blue_sky_1080p25_short.y4m,14.61,227644.0
2892,sd_bridge_close_cif_short.y4m,0.77,12464.0
2379,riverbed_1080p25_short.y4m,3.78,396032.0
2514,pedestrian_area_1080p25_short.y4m,32.88,179944.0
2840,sd_bridge_close_cif_short.y4m,0.74,15324.0
2516,sintel_trailer_2k_720p24_short.y4m,0.38,128732.0
1209,sd_city_4cif_short.y4m,13.85,80676.0
766,Johnny_1280x720_60_short.y4m,19.41,290960.0
21,sd_crew_cif_short.y4m,0.18,22512.0
3059,sintel_trailer_2k_720p24_short.y4m,4.22,127532.0
1989,sd_bridge_close_cif_short.y4m,0.67,15392.0
841,sd_city_4cif_short.y4m,1.42,150528.0
2610,pedestrian_area_1080p25_short.y4m,32.98,97852.0
2620,blue_sky_1080p25_short.y4m,12.75,225904.0
1339,Johnny_1280x720_60_short.y4m,10.99,130776.0
151,Johnny_1280x720_60_short.y4m,2.07,194672.0
2432,riverbed_1080p25_short.y4m,7.33,111780.0
472,Johnny_1280x720_60_short.y4m,9.28,114008.0
880,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,50.45,1196936.0
2694,Johnny_1280x720_60_short.y4m,12.88,115796.0
368,riverbed_1080p25_short.y4m,83.8,252384.0
1266,sd_city_4cif_short.y4m,0.98,41700.0
1194,sd_bridge_close_cif_short.y4m,0.16,27364.0
2758,pedestrian_area_1080p25_short.y4m,1.84,398500.0
2459,sintel_trailer_2k_720p24_short.y4m,0.32,210768.0
217,riverbed_1080p25_short.y4m,4.55,419436.0
1346,blue_sky_1080p25_short.y4m,13.93,248576.0
252,pedestrian_area_1080p25_short.y4m,2.35,269488.0
490,sd_crew_cif_short.y4m,1.01,15308.0
2283,sd_city_4cif_short.y4m,1.38,81036.0
1977,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,70.82,1007268.0
1219,sd_crew_cif_short.y4m,1.52,9656.0
472,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,35.54,809668.0
2541,sintel_trailer_2k_720p24_short.y4m,0.3,199224.0
304,pedestrian_area_1080p25_short.y4m,2.08,267524.0
1736,blue_sky_1080p25_short.y4m,1.18,222320.0
2662,Johnny_1280x720_60_short.y4m,11.62,127404.0
2946,sd_crew_cif_short.y4m,0.17,25792.0
1702,pedestrian_area_1080p25_short.y4m,3.44,393124.0
1102,riverbed_1080p25_short.y4m,7.06,111732.0
1657,sintel_trailer_2k_720p24_short.y4m,4.07,129156.0
2271,sd_city_4cif_short.y4m,1.03,145196.0
1338,sd_city_4cif_short.y4m,0.67,34444.0
898,Johnny_1280x720_60_short.y4m,2.04,193808.0
925,Johnny_1280x720_60_short.y4m,33.08,94788.0
428,sd_crew_cif_short.y4m,1.18,16760.0
1163,pedestrian_area_1080p25_short.y4m,14.05,136728.0
1621,sintel_trailer_2k_720p24_short.y4m,2.28,133052.0
2117,sd_crew_cif_short.y4m,0.17,22524.0
188,riverbed_1080p25_short.y4m,8.08,397044.0
3001,sintel_trailer_2k_720p24_short.y4m,0.29,132172.0
1180,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,6.88,1007484.0
987,sintel_trailer_2k_720p24_short.y4m,2.45,127508.0
123,sintel_trailer_2k_720p24_short.y4m,0.34,118992.0
1315,sd_crew_cif_short.y4m,0.13,17092.0
1627,pedestrian_area_1080p25_short.y4m,15.61,157116.0
962,sd_crew_cif_short.y4m,1.37,25220.0
2803,sd_city_4cif_short.y4m,0.85,86600.0
2373,sd_city_4cif_short.y4m,6.32,159220.0
2524,sd_city_4cif_short.y4m,1.22,48392.0
2382,sd_city_4cif_short.y4m,12.77,146192.0
2590,pedestrian_area_1080p25_short.y4m,31.54,157440.0
1513,sintel_trailer_2k_720p24_short.y4m,0.44,200384.0
815,blue_sky_1080p25_short.y4m,11.55,372184.0
2188,Johnny_1280x720_60_short.y4m,9.19,114920.0
1990,Johnny_1280x720_60_short.y4m,14.75,80832.0
2561,sd_bridge_close_cif_short.y4m,0.85,11624.0
1161,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,8.04,574388.0
845,sd_bridge_close_cif_short.y4m,1.55,14712.0
410,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,34.23,809744.0
57,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,8.1,755780.0
1955,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,56.78,1197544.0
2073,sd_city_4cif_short.y4m,0.52,60516.0
2668,blue_sky_1080p25_short.y4m,1.36,399836.0
1250,sd_crew_cif_short.y4m,0.22,13368.0
2847,sd_bridge_close_cif_short.y4m,0.17,27412.0
3095,pedestrian_area_1080p25_short.y4m,2.11,247512.0
1511,pedestrian_area_1080p25_short.y4m,15.1,155400.0
126,blue_sky_1080p25_short.y4m,2.89,251580.0
2112,riverbed_1080p25_short.y4m,44.05,423052.0
2028,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,44.3,577600.0
1634,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,35.79,808036.0
2043,pedestrian_area_1080p25_short.y4m,3.8,250772.0
1627,riverbed_1080p25_short.y4m,26.99,157196.0
2393,sintel_trailer_2k_720p24_short.y4m,0.43,94736.0
1591,sintel_trailer_2k_720p24_short.y4m,5.14,93412.0
375,riverbed_1080p25_short.y4m,8.19,251032.0
1128,Johnny_1280x720_60_short.y4m,15.47,214924.0
1560,blue_sky_1080p25_short.y4m,26.38,238076.0
2516,sd_bridge_close_cif_short.y4m,0.17,23076.0
1979,Johnny_1280x720_60_short.y4m,11.72,213008.0
166,riverbed_1080p25_short.y4m,8.42,251960.0
3022,pedestrian_area_1080p25_short.y4m,2.0,109508.0
1072,sd_bridge_close_cif_short.y4m,0.85,11724.0
2548,pedestrian_area_1080p25_short.y4m,16.22,225940.0
2417,pedestrian_area_1080p25_short.y4m,2.24,266684.0
2866,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,3.59,575676.0
1207,sintel_trailer_2k_720p24_short.y4m,3.95,198692.0
1495,pedestrian_area_1080p25_short.y4m,37.74,392300.0
2437,blue_sky_1080p25_short.y4m,18.23,264384.0
2366,blue_sky_1080p25_short.y4m,2.43,394552.0
2427,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.06,1101404.0
1852,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,87.12,1098180.0
1501,riverbed_1080p25_short.y4m,31.07,246704.0
255,sd_bridge_close_cif_short.y4m,0.18,23104.0
269,blue_sky_1080p25_short.y4m,2.75,251792.0
1267,riverbed_1080p25_short.y4m,56.42,97236.0
1738,sintel_trailer_2k_720p24_short.y4m,2.65,125232.0
99,sintel_trailer_2k_720p24_short.y4m,0.4,126960.0
1189,sd_crew_cif_short.y4m,1.22,16764.0
2108,sd_crew_cif_short.y4m,1.42,25132.0
172,riverbed_1080p25_short.y4m,7.81,253452.0
776,sd_crew_cif_short.y4m,0.28,23276.0
2099,riverbed_1080p25_short.y4m,3.18,224332.0
1447,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.58,406616.0
261,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.5,755888.0
327,riverbed_1080p25_short.y4m,4.03,157896.0
1629,riverbed_1080p25_short.y4m,32.73,253244.0
1107,Johnny_1280x720_60_short.y4m,1.65,82420.0
88,sd_city_4cif_short.y4m,1.28,81036.0
2493,Johnny_1280x720_60_short.y4m,1.23,301180.0
1693,sintel_trailer_2k_720p24_short.y4m,0.39,186912.0
2814,sd_bridge_close_cif_short.y4m,1.83,22500.0
2266,sd_bridge_close_cif_short.y4m,0.8,25124.0
2291,riverbed_1080p25_short.y4m,34.85,423032.0
1514,blue_sky_1080p25_short.y4m,2.43,370320.0
361,sd_crew_cif_short.y4m,0.28,23344.0
698,sintel_trailer_2k_720p24_short.y4m,0.29,198340.0
2459,sd_city_4cif_short.y4m,0.8,167832.0
2428,pedestrian_area_1080p25_short.y4m,2.14,271100.0
2656,sd_crew_cif_short.y4m,1.03,15272.0
332,sd_bridge_close_cif_short.y4m,0.18,10680.0
1899,riverbed_1080p25_short.y4m,6.55,371872.0
2946,riverbed_1080p25_short.y4m,3.99,396040.0
922,pedestrian_area_1080p25_short.y4m,3.88,393128.0
684,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,33.49,807472.0
2635,riverbed_1080p25_short.y4m,4.62,270484.0
1407,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.7,406296.0
744,sd_city_4cif_short.y4m,0.62,48544.0
2814,sintel_trailer_2k_720p24_short.y4m,4.66,126648.0
1237,Johnny_1280x720_60_short.y4m,0.86,212048.0
178,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,8.15,754532.0
2556,Johnny_1280x720_60_short.y4m,0.86,80020.0
1886,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,40.99,1106900.0
2003,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,41.55,903732.0
2455,sintel_trailer_2k_720p24_short.y4m,1.92,121344.0
1208,sd_crew_cif_short.y4m,2.63,26776.0
2965,sd_crew_cif_short.y4m,1.55,21908.0
757,pedestrian_area_1080p25_short.y4m,37.94,181828.0
364,sd_bridge_close_cif_short.y4m,0.13,22292.0
2716,riverbed_1080p25_short.y4m,30.76,372224.0
2079,sd_crew_cif_short.y4m,0.16,22520.0
1103,sd_crew_cif_short.y4m,0.2,9864.0
136,pedestrian_area_1080p25_short.y4m,4.02,111984.0
2428,blue_sky_1080p25_short.y4m,1.62,264564.0
361,sd_city_4cif_short.y4m,1.38,81036.0
2383,riverbed_1080p25_short.y4m,56.4,157132.0
2504,sintel_trailer_2k_720p24_short.y4m,3.87,80780.0
899,sintel_trailer_2k_720p24_short.y4m,0.41,128292.0
1099,riverbed_1080p25_short.y4m,26.84,155328.0
215,blue_sky_1080p25_short.y4m,2.97,393124.0
3021,Johnny_1280x720_60_short.y4m,0.84,115516.0
3063,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,35.32,573788.0
3072,sd_crew_cif_short.y4m,1.1,12532.0
836,pedestrian_area_1080p25_short.y4m,3.71,251576.0
2917,riverbed_1080p25_short.y4m,52.49,157156.0
2823,Johnny_1280x720_60_short.y4m,0.95,78896.0
2145,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,45.4,1105008.0
1164,sd_crew_cif_short.y4m,0.22,9888.0
444,riverbed_1080p25_short.y4m,30.81,246776.0
681,sd_bridge_close_cif_short.y4m,1.39,9472.0
1233,Johnny_1280x720_60_short.y4m,0.94,327676.0
1433,riverbed_1080p25_short.y4m,35.16,253984.0
2323,blue_sky_1080p25_short.y4m,2.43,398372.0
2762,pedestrian_area_1080p25_short.y4m,1.79,137980.0
1618,blue_sky_1080p25_short.y4m,2.98,396592.0
344,sintel_trailer_2k_720p24_short.y4m,0.3,139988.0
2233,riverbed_1080p25_short.y4m,6.16,155500.0
1804,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,45.68,1101892.0
870,sintel_trailer_2k_720p24_short.y4m,4.12,126472.0
1374,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,6.71,702636.0
972,Johnny_1280x720_60_short.y4m,13.39,297552.0
2213,sd_bridge_close_cif_short.y4m,0.81,25128.0
1208,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,87.2,1097368.0
2193,sd_crew_cif_short.y4m,1.36,25228.0
2314,pedestrian_area_1080p25_short.y4m,3.47,396592.0
1544,sd_city_4cif_short.y4m,5.79,83976.0
1668,pedestrian_area_1080p25_short.y4m,2.12,264924.0
2375,sd_city_4cif_short.y4m,0.59,58508.0
2753,blue_sky_1080p25_short.y4m,2.48,111776.0
2473,Johnny_1280x720_60_short.y4m,1.17,75260.0
2024,blue_sky_1080p25_short.y4m,2.74,392856.0
1642,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,54.79,903812.0
2981,pedestrian_area_1080p25_short.y4m,1.5,228024.0
642,sd_crew_cif_short.y4m,1.91,13052.0
1089,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,50.1,757544.0
2774,sd_bridge_close_cif_short.y4m,0.11,17088.0
1841,sd_bridge_close_cif_short.y4m,0.12,22244.0
2072,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,44.09,1099132.0
249,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,8.22,752828.0
687,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,3.98,1105032.0
