sampling_strategy,sample_size,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
3-wise,245,50,none = 1 AND polly_parallel = 1 AND value_based = 1,value_based==1 AND polly==0 AND polly_parallel==1,0,1.0,1.0,1.0,19
4-wise,966,178,none = 1 AND polly_parallel = 1 AND value_based = 1,value_based==1 AND polly==0 AND polly_parallel==1,0,1.0,1.0,1.0,19
full,60000,10000,parallel_force = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,parallel_force==1 AND polly_no_tiling==1,0,1.0,1.0,1.0,1
random_2,46,5,parallel_force = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,pollyoptmaxcoefficient_100==0 AND pollyoptmaxconstantterm_1000==1 AND pollyrtcmaxparameters==2,0,0.0,0.0,0.0,1
random_5,115,23,parallel_force = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,pollyoptmaxcoefficient_10==1 AND parallel==1 AND polly_opt_simplify_deps==1,0,0.0,0.0,0.0,1
random_10,230,40,parallel_force = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,parallel_force==1 AND polly_no_tiling==1,0,1.0,1.0,1.0,1
random_20,460,69,parallel_force = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,parallel_force==1 AND polly_no_tiling==1,0,1.0,1.0,1.0,1
2-wise,56,8,parallel_force = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,pollyoptmaxcoefficient_10000==1 AND polly_no_tiling==0 AND polly_parallel==0,0,0.0,0.0,0.0,1
3-wise,261,44,parallel_force = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,parallel_force==1 AND polly_no_tiling==1,0,1.0,1.0,1.0,1
4-wise,978,159,parallel_force = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,parallel_force==1 AND polly_no_tiling==1,0,1.0,1.0,1.0,1
full,60000,7500,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,pollyoptmaxconstantterm_1==0,0,0.2162162162162162,0.125,0.8,20
random_2,46,7,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,pollyoptmaxconstantterm_10000==1 AND polly==0 AND polly_opt_simplify_deps==0,0,0.0,0.0,0.0,20
random_5,115,16,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,pollyoptmaxconstantterm_10==1 AND pollyrtcmaxparameters==8 AND min==0 AND polly==0,0,0.0,0.0,0.0,20
random_10,230,31,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,pollyoptmaxconstantterm_10000==0 AND value_based==0 AND polly_opt_simplify_deps==0,0,0.0,0.0,0.0,20
random_20,460,60,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,pollydefaulttilesize==256 AND pollyoptmaxcoefficient_1==1 AND pollyoptmaxconstantterm_1000==1,0,0.0,0.0,0.0,20
2-wise,51,3,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,pollydefaulttilesize==16 AND polly==0 AND polly_parallel==0,0,0.0,0.0,0.0,20
3-wise,256,33,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,pollydefaulttilesize==4 AND pollyoptmaxcoefficient_1000==1 AND pollyoptmaxconstantterm_10==1,0,0.0,0.0,0.0,20
4-wise,957,137,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,pollyoptmaxcoefficient_10==0,3,0.2527472527472528,0.148771021992238,0.8394160583941606,20
full,60000,7500,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,pollyoptmaxcoefficient_1000==0,0,0.2162162162162162,0.125,0.8,21
random_2,46,7,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,pollyrtcmaxparameters==8 AND parallel_force==0 AND polly==1,0,0.0,0.0,0.0,21
random_5,115,14,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,pollydefaulttilesize==256 AND pollyoptmaxcoefficient_1000==1 AND polly_opt_simplify_deps==1,0,0.0,0.0,0.0,21
random_10,230,32,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,pollydefaulttilesize==64 AND pollyoptmaxcoefficient_10000==0 AND value_based==1 AND parallel==0,0,0.0,0.0,0.0,21
random_20,460,56,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,pollyoptmaxcoefficient_100==1 AND pollyoptmaxconstantterm_1==1 AND pollyrtcmaxparameters==8 AND value_based==1,0,0.0,0.0,0.0,21
2-wise,55,10,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,pollyoptmaxconstantterm_10000==0 AND pollyrtcmaxparameters==4 AND min==0,0,0.0,0.0,0.0,21
3-wise,252,33,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,pollyrtcmaxparameters==2 AND value_based==1,0,0.0,0.0,0.0,21
4-wise,949,112,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,pollyoptmaxconstantterm_1==0,2,0.2084765177548682,0.1195795006570302,0.8125,21
full,60000,10000,min = 1 AND none = 1 AND polly_parallel = 1,min==1 AND polly==0 AND polly_parallel==1,0,1.0,1.0,1.0,22
