n_samples,n_features,sg_mean,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed,runtime
1000,25,36266.04871506788,106,X_0==4 AND X_7==1 AND X_24==0 AND X_4==1,X_0==4 AND X_24==0 AND X_4==1 AND X_7==1,0,1.0,1.0,1.0,26,1.279547929763794
3000,25,39968.574125996296,361,X_21==1 AND X_8==0 AND X_3==4 AND X_14==1,X_14==1 AND X_21==1 AND X_3==4 AND X_8==0,0,1.0,1.0,1.0,26,1.2219815254211426
10000,25,30864.830815779394,1544,X_11==0 AND X_23==1 AND X_16==1 AND X_12==1,X_11==0 AND X_12==1 AND X_16==1 AND X_23==1,0,1.0,1.0,1.0,26,1.59067702293396
30000,25,35893.30408919811,3677,X_0==8 AND X_13==0 AND X_19==1 AND X_12==0,X_0==8 AND X_12==0 AND X_13==0 AND X_19==1,0,1.0,1.0,1.0,26,2.578633069992065
100000,25,28520.869059617,12215,X_5==1 AND X_1==1 AND X_7==0 AND X_13==1,X_13==1 AND X_1==1 AND X_5==1 AND X_7==0,0,1.0,1.0,1.0,26,6.97802209854126
300000,25,35189.2102106875,36729,X_18==0 AND X_6==1 AND X_12==0 AND X_4==1,X_12==0 AND X_18==0 AND X_4==1 AND X_6==1,0,1.0,1.0,1.0,26,22.654515266418457
1000000,25,34186.37044061641,156209,X_23==1 AND X_24==1 AND X_7==0 AND X_11==1,X_11==1 AND X_23==1 AND X_24==1 AND X_7==0,0,1.0,1.0,1.0,26,58.32950973510742
1000,25,41946.97986914723,123,X_9==1 AND X_14==1 AND X_4==16 AND X_20==0,X_14==1 AND X_20==0 AND X_4==16 AND X_9==1,0,1.0,1.0,1.0,27,1.161036729812622
3000,25,26512.528994171847,371,X_15==1 AND X_4==8 AND X_9==0 AND X_7==1,X_15==1 AND X_4==8 AND X_7==1 AND X_9==0,0,1.0,1.0,1.0,27,1.249642848968506
10000,25,32751.81994666492,1253,X_12==1 AND X_18==0 AND X_7==0 AND X_4==16,X_12==1 AND X_18==0 AND X_4==16 AND X_7==0,0,1.0,1.0,1.0,27,1.8530261516571045
30000,25,30638.8905743902,3673,X_12==1 AND X_1==16 AND X_16==0 AND X_18==1,X_12==1 AND X_16==0 AND X_18==1 AND X_1==16,0,1.0,1.0,1.0,27,2.7849931716918945
100000,25,42206.6542268634,15677,X_23==1 AND X_16==0 AND X_12==1 AND X_21==1,X_12==1 AND X_16==0 AND X_21==1 AND X_23==1,0,1.0,1.0,1.0,27,5.672688007354736
300000,25,33477.990675054665,46734,X_12==1 AND X_13==1 AND X_18==1 AND X_20==1,X_12==1 AND X_13==1 AND X_18==1 AND X_20==1,0,1.0,1.0,1.0,27,19.39155387878418
1000000,25,47061.20151089204,122311,X_21==1 AND X_18==0 AND X_0==16 AND X_10==0,X_0==16 AND X_10==0 AND X_18==0 AND X_21==1,0,1.0,1.0,1.0,27,76.28783631324768
1000,25,34143.204518823055,111,X_13==1 AND X_4==1 AND X_12==1 AND X_1==2,X_12==1 AND X_13==1 AND X_1==2 AND X_4==1,0,1.0,1.0,1.0,28,1.166283130645752
3000,25,41931.12190593068,372,X_11==1 AND X_16==0 AND X_15==1 AND X_2==16,X_11==1 AND X_15==1 AND X_16==0 AND X_2==16,0,1.0,1.0,1.0,28,1.287050485610962
10000,25,39357.2415844738,1269,X_1==2 AND X_19==1 AND X_14==1 AND X_13==0,X_13==0 AND X_14==1 AND X_19==1 AND X_1==2,0,1.0,1.0,1.0,28,1.8353121280670168
30000,25,43356.91112824028,4733,X_16==0 AND X_15==1 AND X_23==0 AND X_17==0,X_15==1 AND X_16==0 AND X_17==0 AND X_23==0,0,1.0,1.0,1.0,28,2.220374345779419
100000,25,43017.60723549593,12258,X_2==16 AND X_19==0 AND X_24==0 AND X_10==1,X_10==1 AND X_19==0 AND X_24==0 AND X_2==16,0,1.0,1.0,1.0,28,7.059880256652832
300000,25,26134.84954070312,32650,X_4==8 AND X_23==1 AND X_14==0 AND X_1==16,X_23==1,1,0.3310435730399736,0.1983536344582485,1.0,28,8.289677143096924
1000000,25,35746.35167700494,155892,X_20==1 AND X_23==0 AND X_14==0 AND X_19==1,X_14==0 AND X_19==1 AND X_20==1 AND X_23==0,0,1.0,1.0,1.0,28,62.38195466995239
1000,25,48253.85945247768,111,X_22==1 AND X_0==2 AND X_10==1 AND X_1==4,X_0==2 AND X_10==1 AND X_1==4 AND X_22==1,0,1.0,1.0,1.0,29,1.0323400497436523
3000,25,31361.986615151047,358,X_13==1 AND X_9==1 AND X_15==0 AND X_1==8,X_13==1 AND X_15==0 AND X_1==8 AND X_9==1,0,1.0,1.0,1.0,29,1.2649753093719482
10000,25,28625.06845143452,1223,X_7==1 AND X_4==16 AND X_11==1 AND X_24==0,X_11==1 AND X_24==0 AND X_4==16 AND X_7==1,0,1.0,1.0,1.0,29,1.6402010917663574
30000,25,36324.45814187293,4676,X_18==0 AND X_9==1 AND X_5==1 AND X_15==1,X_15==1 AND X_18==0 AND X_5==1 AND X_9==1,0,1.0,1.0,1.0,29,2.4280693531036377
100000,25,42715.67349420942,15721,X_5==0 AND X_16==1 AND X_13==1 AND X_12==0,X_12==0 AND X_13==1 AND X_16==1 AND X_5==0,0,1.0,1.0,1.0,29,5.482367753982544
300000,25,34318.27125627591,46847,X_21==1 AND X_23==1 AND X_8==0 AND X_10==1,X_10==1 AND X_21==1 AND X_23==1 AND X_8==0,0,1.0,1.0,1.0,29,19.33774781227112
1000000,25,46565.85528186281,109041,X_1==8 AND X_16==0 AND X_21==1 AND X_0==4,X_21==1,2,0.3310708544033325,0.1983732234989339,1.0,29,27.7394495010376
1000,25,23431.79462802534,126,X_1==4 AND X_20==1 AND X_6==0 AND X_13==0,X_6==0,1,0.3818181818181818,0.2359550561797752,1.0,3,0.3572583198547363
3000,25,28646.31838077872,482,X_10==0 AND X_15==0 AND X_22==0 AND X_17==0,X_10==0 AND X_15==0 AND X_17==0 AND X_22==0,0,1.0,1.0,1.0,3,1.1482856273651123
10000,25,23452.435604434584,1217,X_13==0 AND X_22==1 AND X_3==2 AND X_16==1,X_13==0 AND X_16==1 AND X_22==1 AND X_3==2,0,1.0,1.0,1.0,3,1.496997594833374
30000,25,47634.29249436842,4738,X_8==0 AND X_24==1 AND X_12==0 AND X_13==0,X_12==0 AND X_13==0 AND X_24==1 AND X_8==0,0,1.0,1.0,1.0,3,2.51522159576416
100000,25,35344.238073813925,12184,X_18==0 AND X_19==1 AND X_1==8 AND X_10==0,X_10==0 AND X_18==0 AND X_19==1 AND X_1==8,0,1.0,1.0,1.0,3,5.321706771850586
300000,25,28162.632482255165,32774,X_0==16 AND X_22==0 AND X_2==16 AND X_15==0,X_0==16 AND X_15==0 AND X_22==0 AND X_2==16,0,1.0,1.0,1.0,3,22.84427833557129
1000000,25,29854.274036759016,108935,X_8==1 AND X_18==1 AND X_3==16 AND X_1==2,X_18==1 AND X_1==2 AND X_3==16 AND X_8==1,0,1.0,1.0,1.0,3,71.62025833129883
1000,25,44233.62296956193,126,X_3==8 AND X_20==1 AND X_5==0 AND X_21==0,X_20==1 AND X_21==0 AND X_3==8 AND X_5==0,0,1.0,1.0,1.0,30,1.1461114883422852
3000,25,46457.77616105338,375,X_14==0 AND X_10==0 AND X_21==1 AND X_3==2,X_10==0 AND X_14==0 AND X_21==1 AND X_3==2,0,1.0,1.0,1.0,30,1.3067214488983154
10000,25,29566.718022573605,1205,X_3==8 AND X_22==1 AND X_24==0 AND X_17==0,X_17==0 AND X_22==1 AND X_24==0 AND X_3==8,0,1.0,1.0,1.0,30,1.805622100830078
30000,25,39899.72923576833,4695,X_10==0 AND X_21==0 AND X_14==1 AND X_16==0,X_10==0 AND X_14==1 AND X_16==0 AND X_21==0,0,1.0,1.0,1.0,30,2.265910387039185
100000,25,26284.83449878726,15612,X_22==1 AND X_5==0 AND X_6==0 AND X_7==1,X_22==1 AND X_5==0 AND X_6==0 AND X_7==1,0,1.0,1.0,1.0,30,5.804985284805298
300000,25,29859.48378945481,36727,X_18==0 AND X_1==8 AND X_12==1 AND X_17==1,X_12==1 AND X_17==1 AND X_18==0 AND X_1==8,0,1.0,1.0,1.0,30,22.966803073883057
1000000,25,23803.877524160274,108926,X_0==16 AND X_3==1 AND X_23==0 AND X_18==0,X_18==0,1,0.3305771579881791,0.1980188300225967,1.0,30,27.552977800369263
1000,25,40494.499635122986,118,X_1==2 AND X_11==0 AND X_20==1 AND X_17==1,X_11==0 AND X_17==1 AND X_1==2 AND X_20==1,0,1.0,1.0,1.0,31,1.1750636100769043
3000,25,29485.963182250827,479,X_11==0 AND X_15==0 AND X_9==0 AND X_12==0,X_11==0 AND X_12==0 AND X_15==0 AND X_9==0,0,1.0,1.0,1.0,31,1.2465598583221436
10000,25,26552.222806625272,1207,X_0==8 AND X_16==0 AND X_13==1 AND X_14==1,X_0==8 AND X_13==1 AND X_14==1 AND X_16==0,0,1.0,1.0,1.0,31,1.8785579204559328
30000,25,44829.96147711996,3315,X_14==1 AND X_2==1 AND X_1==8 AND X_15==1,X_15==1,1,0.3339713882732218,0.2004595754973695,1.0,31,1.0906498432159424
100000,25,41595.81312980754,15615,X_24==1 AND X_5==0 AND X_17==1 AND X_6==1,X_17==1 AND X_24==1 AND X_5==0 AND X_6==1,0,1.0,1.0,1.0,31,5.650416612625122
300000,25,42586.57233552903,36727,X_0==1 AND X_7==1 AND X_24==1 AND X_11==0,X_0==1 AND X_11==0 AND X_24==1 AND X_7==1,0,1.0,1.0,1.0,31,23.48624563217163
1000000,25,39473.039811482864,156511,X_10==1 AND X_12==1 AND X_20==1 AND X_17==1,X_10==1 AND X_12==1 AND X_17==1 AND X_20==1,0,1.0,1.0,1.0,31,64.40408706665039
1000,25,45472.32156697219,106,X_21==0 AND X_1==16 AND X_6==1 AND X_4==1,X_1==16 AND X_21==0 AND X_4==1 AND X_6==1,0,1.0,1.0,1.0,32,1.1042969226837158
3000,25,37663.90579538731,374,X_1==2 AND X_24==1 AND X_21==0 AND X_20==1,X_1==2 AND X_20==1 AND X_21==0 AND X_24==1,0,1.0,1.0,1.0,32,1.1838064193725586
