sg_distribution,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
bi_modal_split,592,no-8x8dct = 1 AND cpu-independent = 1 AND dts-compress = 1,no-8x8dct AND cpu-independent AND dts-compress,1,1.0,1.0,1.0,21
tri_modal_split,592,no-8x8dct = 1 AND cpu-independent = 1 AND dts-compress = 1,no-8x8dct AND cpu-independent AND dts-compress,1,1.0,1.0,1.0,21
power_law,592,no-8x8dct = 1 AND cpu-independent = 1 AND dts-compress = 1,no-8x8dct AND cpu-independent AND dts-compress,0,1.0,1.0,1.0,21
normal,620,no-scenecut = 1 AND no-chroma-me = 1 AND cpu-independent = 1,no-scenecut AND no-chroma-me AND cpu-independent,0,1.0,1.0,1.0,22
uniform,620,no-scenecut = 1 AND no-chroma-me = 1 AND cpu-independent = 1,no-scenecut AND no-chroma-me AND cpu-independent,0,1.0,1.0,1.0,22
bi_modal_split,620,no-scenecut = 1 AND no-chroma-me = 1 AND cpu-independent = 1,no-scenecut AND no-chroma-me AND cpu-independent,1,1.0,1.0,1.0,22
tri_modal_split,620,no-scenecut = 1 AND no-chroma-me = 1 AND cpu-independent = 1,NOT no-scenecut,0,0.0,0.0,0.0,22
power_law,620,no-scenecut = 1 AND no-chroma-me = 1 AND cpu-independent = 1,no-scenecut AND no-chroma-me AND cpu-independent,0,1.0,1.0,1.0,22
normal,581,intra-refresh = 1 AND no-8x8dct = 1 AND cpu-independent = 1,intra-refresh AND no-8x8dct AND cpu-independent,0,1.0,1.0,1.0,23
uniform,581,intra-refresh = 1 AND no-8x8dct = 1 AND cpu-independent = 1,intra-refresh AND no-8x8dct AND cpu-independent,0,1.0,1.0,1.0,23
bi_modal_split,581,intra-refresh = 1 AND no-8x8dct = 1 AND cpu-independent = 1,NOT constrained-intra AND NOT no-psy,1,0.0186683260734287,0.0146198830409356,0.0258175559380378,23
tri_modal_split,581,intra-refresh = 1 AND no-8x8dct = 1 AND cpu-independent = 1,NOT no-8x8dct,0,0.0,0.0,0.0,23
power_law,581,intra-refresh = 1 AND no-8x8dct = 1 AND cpu-independent = 1,intra-refresh AND no-8x8dct AND cpu-independent,0,1.0,1.0,1.0,23
normal,581,intra-refresh = 1 AND no-8x8dct = 1 AND cpu-independent = 1,intra-refresh AND no-8x8dct AND cpu-independent,0,1.0,1.0,1.0,24
uniform,581,intra-refresh = 1 AND no-8x8dct = 1 AND cpu-independent = 1,intra-refresh AND no-8x8dct AND cpu-independent,0,1.0,1.0,1.0,24
bi_modal_split,581,intra-refresh = 1 AND no-8x8dct = 1 AND cpu-independent = 1,intra-refresh AND no-8x8dct AND cpu-independent,1,1.0,1.0,1.0,24
tri_modal_split,581,intra-refresh = 1 AND no-8x8dct = 1 AND cpu-independent = 1,intra-refresh AND no-8x8dct AND cpu-independent,1,1.0,1.0,1.0,24
normal,603,intra-refresh = 1 AND no-psy = 1 AND cpu-independent = 1,intra-refresh AND no-psy AND cpu-independent,0,1.0,1.0,1.0,25
uniform,603,intra-refresh = 1 AND no-psy = 1 AND cpu-independent = 1,intra-refresh AND no-psy AND cpu-independent,0,1.0,1.0,1.0,25
bi_modal_split,603,intra-refresh = 1 AND no-psy = 1 AND cpu-independent = 1,intra-refresh AND no-psy AND cpu-independent,1,1.0,1.0,1.0,25
tri_modal_split,603,intra-refresh = 1 AND no-psy = 1 AND cpu-independent = 1,intra-refresh AND no-psy AND cpu-independent,1,1.0,1.0,1.0,25
power_law,603,intra-refresh = 1 AND no-psy = 1 AND cpu-independent = 1,intra-refresh AND no-psy AND cpu-independent,0,1.0,1.0,1.0,25
normal,615,bff = 1 AND no-psy = 1 AND cpu-independent = 1,bff AND no-psy AND cpu-independent,0,1.0,1.0,1.0,26
uniform,615,bff = 1 AND no-psy = 1 AND cpu-independent = 1,bff AND no-psy AND cpu-independent,0,1.0,1.0,1.0,26
bi_modal_split,615,bff = 1 AND no-psy = 1 AND cpu-independent = 1,bff AND no-psy AND cpu-independent,0,1.0,1.0,1.0,26
tri_modal_split,615,bff = 1 AND no-psy = 1 AND cpu-independent = 1,bff AND no-psy AND cpu-independent,1,1.0,1.0,1.0,26
power_law,615,bff = 1 AND no-psy = 1 AND cpu-independent = 1,bff AND no-psy AND cpu-independent,0,1.0,1.0,1.0,26
normal,619,no-mbtree = 1 AND cpu-independent = 1 AND dts-compress = 1,no-mbtree AND cpu-independent AND dts-compress,0,1.0,1.0,1.0,27
uniform,619,no-mbtree = 1 AND cpu-independent = 1 AND dts-compress = 1,no-mbtree AND cpu-independent AND dts-compress,0,1.0,1.0,1.0,27
bi_modal_split,619,no-mbtree = 1 AND cpu-independent = 1 AND dts-compress = 1,no-mbtree AND cpu-independent AND dts-compress,1,1.0,1.0,1.0,27
tri_modal_split,619,no-mbtree = 1 AND cpu-independent = 1 AND dts-compress = 1,no-mbtree AND cpu-independent AND dts-compress,1,1.0,1.0,1.0,27
power_law,619,no-mbtree = 1 AND cpu-independent = 1 AND dts-compress = 1,no-mbtree AND cpu-independent AND dts-compress,0,1.0,1.0,1.0,27
normal,581,intra-refresh = 1 AND no-8x8dct = 1 AND cpu-independent = 1,intra-refresh AND no-8x8dct AND cpu-independent,1,1.0,1.0,1.0,28
uniform,581,intra-refresh = 1 AND no-8x8dct = 1 AND cpu-independent = 1,intra-refresh AND no-8x8dct AND cpu-independent,0,1.0,1.0,1.0,28
bi_modal_split,581,intra-refresh = 1 AND no-8x8dct = 1 AND cpu-independent = 1,intra-refresh AND no-8x8dct AND cpu-independent,1,1.0,1.0,1.0,28
tri_modal_split,581,intra-refresh = 1 AND no-8x8dct = 1 AND cpu-independent = 1,intra-refresh AND no-8x8dct AND cpu-independent,0,1.0,1.0,1.0,28
power_law,581,intra-refresh = 1 AND no-8x8dct = 1 AND cpu-independent = 1,intra-refresh AND no-8x8dct AND cpu-independent,0,1.0,1.0,1.0,28
normal,621,slow-firstpass = 1 AND no-8x8dct = 1 AND cpu-independent = 1,slow-firstpass AND no-8x8dct AND cpu-independent,0,1.0,1.0,1.0,29
uniform,621,slow-firstpass = 1 AND no-8x8dct = 1 AND cpu-independent = 1,slow-firstpass AND no-8x8dct AND cpu-independent,0,1.0,1.0,1.0,29
bi_modal_split,621,slow-firstpass = 1 AND no-8x8dct = 1 AND cpu-independent = 1,slow-firstpass AND no-8x8dct AND cpu-independent,0,1.0,1.0,1.0,29
tri_modal_split,621,slow-firstpass = 1 AND no-8x8dct = 1 AND cpu-independent = 1,slow-firstpass AND no-8x8dct AND cpu-independent,1,1.0,1.0,1.0,29
power_law,621,slow-firstpass = 1 AND no-8x8dct = 1 AND cpu-independent = 1,slow-firstpass AND no-8x8dct AND cpu-independent,0,1.0,1.0,1.0,29
normal,609,tff = 1 AND no-mixed-refs = 1 AND cpu-independent = 1,tff AND no-mixed-refs AND cpu-independent,0,1.0,1.0,1.0,2
uniform,609,tff = 1 AND no-mixed-refs = 1 AND cpu-independent = 1,tff AND no-mixed-refs AND cpu-independent,0,1.0,1.0,1.0,2
bi_modal_split,609,tff = 1 AND no-mixed-refs = 1 AND cpu-independent = 1,tff AND no-mixed-refs AND cpu-independent,0,1.0,1.0,1.0,2
tri_modal_split,609,tff = 1 AND no-mixed-refs = 1 AND cpu-independent = 1,tff AND no-mixed-refs AND cpu-independent,1,1.0,1.0,1.0,2
power_law,609,tff = 1 AND no-mixed-refs = 1 AND cpu-independent = 1,tff AND no-mixed-refs AND cpu-independent,0,1.0,1.0,1.0,2
normal,611,open-gop = 1 AND no-mbtree = 1 AND cpu-independent = 1,open-gop AND no-mbtree AND cpu-independent,0,1.0,1.0,1.0,30
uniform,611,open-gop = 1 AND no-mbtree = 1 AND cpu-independent = 1,open-gop AND no-mbtree AND cpu-independent,0,1.0,1.0,1.0,30
bi_modal_split,611,open-gop = 1 AND no-mbtree = 1 AND cpu-independent = 1,open-gop AND no-mbtree AND cpu-independent,1,1.0,1.0,1.0,30
tri_modal_split,611,open-gop = 1 AND no-mbtree = 1 AND cpu-independent = 1,open-gop AND no-mbtree AND cpu-independent,1,1.0,1.0,1.0,30
power_law,611,open-gop = 1 AND no-mbtree = 1 AND cpu-independent = 1,open-gop AND no-mbtree AND cpu-independent,0,1.0,1.0,1.0,30
normal,593,intra-refresh = 1 AND no-fast-pskip = 1 AND cpu-independent = 1,intra-refresh AND no-fast-pskip AND cpu-independent,0,1.0,1.0,1.0,31
uniform,593,intra-refresh = 1 AND no-fast-pskip = 1 AND cpu-independent = 1,intra-refresh AND no-fast-pskip AND cpu-independent,0,1.0,1.0,1.0,31
bi_modal_split,593,intra-refresh = 1 AND no-fast-pskip = 1 AND cpu-independent = 1,intra-refresh AND no-fast-pskip AND cpu-independent,0,1.0,1.0,1.0,31
tri_modal_split,593,intra-refresh = 1 AND no-fast-pskip = 1 AND cpu-independent = 1,intra-refresh AND no-fast-pskip AND cpu-independent,1,1.0,1.0,1.0,31
power_law,593,intra-refresh = 1 AND no-fast-pskip = 1 AND cpu-independent = 1,intra-refresh AND no-fast-pskip AND cpu-independent,0,1.0,1.0,1.0,31
normal,615,tff = 1 AND no-dct-decimate = 1 AND cpu-independent = 1,tff AND no-dct-decimate AND cpu-independent,0,1.0,1.0,1.0,32
uniform,615,tff = 1 AND no-dct-decimate = 1 AND cpu-independent = 1,tff AND no-dct-decimate AND cpu-independent,0,1.0,1.0,1.0,32
bi_modal_split,615,tff = 1 AND no-dct-decimate = 1 AND cpu-independent = 1,tff AND no-dct-decimate AND cpu-independent,1,1.0,1.0,1.0,32
tri_modal_split,615,tff = 1 AND no-dct-decimate = 1 AND cpu-independent = 1,tff AND no-dct-decimate AND cpu-independent AND sliced-threads,4,0.326530612244898,1.0,0.1951219512195122,32
power_law,615,tff = 1 AND no-dct-decimate = 1 AND cpu-independent = 1,tff AND no-dct-decimate AND cpu-independent,0,1.0,1.0,1.0,32
normal,581,tff = 1 AND no-mbtree = 1 AND cpu-independent = 1,tff AND no-mbtree AND cpu-independent,1,1.0,1.0,1.0,33
uniform,581,tff = 1 AND no-mbtree = 1 AND cpu-independent = 1,tff AND no-mbtree AND cpu-independent,0,1.0,1.0,1.0,33
bi_modal_split,581,tff = 1 AND no-mbtree = 1 AND cpu-independent = 1,tff AND no-mbtree AND cpu-independent,1,1.0,1.0,1.0,33
