config_id,workload,time,max-resident-set-size
464,QF_NRA_hong_9.smt2,5.71,40016
464,LRA_formula_277.smt2,1.8,34572
464,QF_RDL_orb08_888.smt2,9,75476
464,QF_BV_bench_935.smt2,27.65,502132
464,QF_LIA_tightrhombus,4.71,37148
464,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,9.29,184876
464,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,15.21,40916
465,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,14.96,41020
465,QF_BV_bench_935.smt2,16.48,505684
465,QF_AUFBV_891_sqlite3.smt2,12.87,533132
465,QF_NRA_hong_9.smt2,5.68,39956
465,QF_UFLIA_xs_23_43.smt2,37.23,607000
465,LRA_formula_277.smt2,1.76,34676
465,QF_RDL_orb08_888.smt2,7.92,75400
465,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,5.19,184776
465,QF_LIA_tightrhombus,4.63,36932
465,QF_BV_bench_3176.smt2,27.52,635976
465,AUFNIRA_z3.637557.smt2,494.64,2703068
465,QF_UF_PEQ018_size6.smt2,185.25,1138552
466,AUFNIRA_z3.637557.smt2,60.29,1631156
466,QF_AUFBV_891_sqlite3.smt2,22.25,545352
466,QF_LIA_tightrhombus,3.03,47844
466,QF_BV_bench_935.smt2,3.73,160780
466,LRA_formula_277.smt2,4.55,34004
466,QF_BV_bench_3176.smt2,8.91,140352
466,QF_UFLIA_xs_23_43.smt2,36.32,90028
466,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,14.86,35172
466,QF_RDL_orb08_888.smt2,12.87,45432
466,QF_NRA_hong_9.smt2,3.22,36736
466,QF_UF_PEQ018_size6.smt2,9.85,38268
466,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,10.48,61864
467,QF_NRA_hong_9.smt2,3.25,36768
467,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,7.9,34904
467,QF_RDL_orb08_888.smt2,8.47,43056
467,QF_AUFBV_891_sqlite3.smt2,107.58,1942316
467,QF_LIA_tightrhombus,6.08,35736
467,AUFNIRA_z3.637557.smt2,59.76,1630888
467,QF_BV_bench_3176.smt2,815.31,3759852
467,QF_UFLIA_xs_23_43.smt2,14.54,50764
467,LRA_formula_277.smt2,4.56,34000
467,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,8.89,34316
467,QF_BV_bench_935.smt2,425.35,3483416
467,QF_UF_PEQ018_size6.smt2,19.05,36672
468,QF_NRA_hong_9.smt2,3.19,36732
468,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,8.76,34124
468,QF_UFLIA_xs_23_43.smt2,7.86,46460
468,QF_LIA_tightrhombus,5.97,35200
468,QF_UF_PEQ018_size6.smt2,5.31,36336
468,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,2.3,34732
468,QF_BV_bench_935.smt2,425.59,2628820
468,QF_AUFBV_891_sqlite3.smt2,18.39,1009720
468,QF_RDL_orb08_888.smt2,7.2,42124
468,LRA_formula_277.smt2,4.53,33988
468,AUFNIRA_z3.637557.smt2,7.19,1642604
468,QF_BV_bench_3176.smt2,615.92,2892608
469,LRA_formula_277.smt2,1.78,34572
469,QF_RDL_orb08_888.smt2,14,107736
469,QF_UF_PEQ018_size6.smt2,939.18,1176324
469,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,19.19,42052
469,QF_NRA_hong_9.smt2,5.71,40596
469,AUFNIRA_z3.637557.smt2,323.57,2774768
469,QF_LIA_tightrhombus,1.15,35576
469,QF_BV_bench_935.smt2,29.1,515676
469,QF_UFLIA_xs_23_43.smt2,83.97,585492
469,QF_AUFBV_891_sqlite3.smt2,21.91,284884
469,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,15.9,306948
469,QF_BV_bench_3176.smt2,39.64,666912
470,QF_BV_bench_3176.smt2,40.94,666404
470,QF_BV_bench_935.smt2,30.02,516944
470,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,19.2,42076
470,QF_NRA_hong_9.smt2,5.75,40448
470,QF_AUFBV_891_sqlite3.smt2,22.86,284060
470,QF_UFLIA_xs_23_43.smt2,84.91,587780
470,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,16.01,306944
470,QF_LIA_tightrhombus,1.2,35576
470,AUFNIRA_z3.637557.smt2,324.29,2774412
470,QF_UF_PEQ018_size6.smt2,940.71,1174276
470,LRA_formula_277.smt2,1.79,34568
470,QF_RDL_orb08_888.smt2,14.14,107784
471,QF_BV_bench_3176.smt2,706.57,2893048
471,QF_LIA_tightrhombus,6.07,35740
471,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,8.95,34328
471,AUFNIRA_z3.637557.smt2,60.86,1632064
471,QF_RDL_orb08_888.smt2,8.43,43076
471,LRA_formula_277.smt2,4.55,34008
471,QF_NRA_hong_9.smt2,3.19,36728
471,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,7.92,34896
471,QF_AUFBV_891_sqlite3.smt2,84.47,1943820
471,QF_UFLIA_xs_23_43.smt2,14.41,50764
471,QF_BV_bench_935.smt2,434.41,2634000
471,QF_UF_PEQ018_size6.smt2,19.09,36676
472,QF_BV_bench_3176.smt2,28.11,635788
472,AUFNIRA_z3.637557.smt2,496.96,2702528
472,LRA_formula_277.smt2,1.76,34748
472,QF_UF_PEQ018_size6.smt2,186.66,1138784
472,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,14.95,41016
472,QF_AUFBV_891_sqlite3.smt2,15.9,534608
472,QF_NRA_hong_9.smt2,5.69,39784
472,QF_LIA_tightrhombus,4.63,36932
472,QF_RDL_orb08_888.smt2,7.92,75360
472,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,5.17,184776
472,QF_BV_bench_935.smt2,16.66,505828
472,QF_UFLIA_xs_23_43.smt2,37.93,607000
473,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,9.22,184872
473,QF_UF_PEQ018_size6.smt2,209.79,1138840
473,QF_AUFBV_891_sqlite3.smt2,46.42,1000344
473,QF_LIA_tightrhombus,4.71,37152
473,QF_NRA_hong_9.smt2,5.69,39900
473,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,15.29,40920
473,QF_UFLIA_xs_23_43.smt2,37.04,604088
473,QF_BV_bench_3176.smt2,39.13,636428
473,AUFNIRA_z3.637557.smt2,324.12,2773176
473,LRA_formula_277.smt2,1.79,34576
473,QF_BV_bench_935.smt2,27.31,502200
473,QF_RDL_orb08_888.smt2,8.98,75476
474,QF_UF_PEQ018_size6.smt2,18.99,36676
474,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,8.89,34328
474,QF_BV_bench_3176.smt2,716.74,3600340
474,QF_LIA_tightrhombus,6.09,35744
474,QF_UFLIA_xs_23_43.smt2,14.61,50764
474,QF_NRA_hong_9.smt2,3.23,36724
474,QF_AUFBV_891_sqlite3.smt2,99.35,1942648
474,QF_BV_bench_935.smt2,435.81,3264712
474,QF_RDL_orb08_888.smt2,8.44,43072
474,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,8,34900
474,LRA_formula_277.smt2,4.57,34004
474,AUFNIRA_z3.637557.smt2,60.69,1631784
475,QF_NRA_hong_9.smt2,3.2,36760
475,LRA_formula_277.smt2,4.54,34004
475,QF_BV_bench_3176.smt2,726.31,2889864
475,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,7.96,34896
475,QF_LIA_tightrhombus,6.09,35740
475,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,8.89,34316
475,QF_BV_bench_935.smt2,436.08,2633072
475,QF_RDL_orb08_888.smt2,8.41,43056
475,QF_UF_PEQ018_size6.smt2,19.15,36676
475,AUFNIRA_z3.637557.smt2,60.55,1631692
475,QF_AUFBV_891_sqlite3.smt2,84.52,1942224
475,QF_UFLIA_xs_23_43.smt2,14.59,50744
476,QF_AUFBV_891_sqlite3.smt2,3,49480
476,QF_UF_PEQ018_size6.smt2,25.6,1091788
476,AUFNIRA_z3.637557.smt2,8.91,2643036
476,QF_UFLIA_xs_23_43.smt2,26.29,551288
476,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,18.9,38944
476,QF_NRA_hong_9.smt2,5.69,40452
476,QF_RDL_orb08_888.smt2,12.12,106696
476,QF_LIA_tightrhombus,1.11,34984
476,QF_BV_bench_3176.smt2,5.57,308708
476,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,6.06,296888
476,QF_BV_bench_935.smt2,2.4,492468
476,LRA_formula_277.smt2,2.65,34324
477,QF_UFLIA_xs_23_43.smt2,22.48,540144
477,QF_AUFBV_891_sqlite3.smt2,52.47,72456
477,QF_BV_bench_935.smt2,6.86,485468
477,QF_LIA_tightrhombus,4.7,36036
477,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,17.44,37728
477,LRA_formula_277.smt2,2.66,34340
477,QF_NRA_hong_9.smt2,5.71,39892
477,AUFNIRA_z3.637557.smt2,15.54,2641808
477,QF_RDL_orb08_888.smt2,7.9,68896
477,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,12.69,309488
477,QF_UF_PEQ018_size6.smt2,48.91,1096352
477,QF_BV_bench_3176.smt2,14.85,293084
478,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,17.53,37584
478,QF_BV_bench_3176.smt2,14.71,292832
478,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,12.78,309504
478,QF_LIA_tightrhombus,4.67,36032
478,QF_AUFBV_891_sqlite3.smt2,52.81,73160
478,QF_RDL_orb08_888.smt2,7.94,68904
478,LRA_formula_277.smt2,2.68,34336
478,QF_BV_bench_935.smt2,7.09,485464
478,QF_NRA_hong_9.smt2,5.71,39888
478,QF_UF_PEQ018_size6.smt2,49.51,1096372
478,AUFNIRA_z3.637557.smt2,15.66,2645188
478,QF_UFLIA_xs_23_43.smt2,22.42,540112
479,QF_BV_bench_3176.smt2,4.18,147556
479,QF_AUFBV_891_sqlite3.smt2,18.58,47472
479,QF_BV_bench_935.smt2,6.43,124900
479,QF_UFLIA_xs_23_43.smt2,33.15,42940
479,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,14.85,34968
479,QF_UF_PEQ018_size6.smt2,9.9,38264
479,QF_RDL_orb08_888.smt2,12.75,44836
479,QF_LIA_tightrhombus,2.39,45132
479,AUFNIRA_z3.637557.smt2,9.72,1603352
479,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,11.6,35080
479,LRA_formula_277.smt2,4.14,33988
479,QF_NRA_hong_9.smt2,3.2,36676
480,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,17.5,37724
480,QF_AUFBV_891_sqlite3.smt2,55.18,68628
480,QF_BV_bench_3176.smt2,26.12,564948
480,LRA_formula_277.smt2,2.66,34340
480,QF_UF_PEQ018_size6.smt2,49.58,1099008
480,QF_BV_bench_935.smt2,8.19,484024
480,QF_NRA_hong_9.smt2,5.7,39896
480,AUFNIRA_z3.637557.smt2,15.46,2643672
480,QF_RDL_orb08_888.smt2,7.96,68900
480,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,12.69,309488
480,QF_UFLIA_xs_23_43.smt2,22.23,540140
480,QF_LIA_tightrhombus,4.68,36032
481,QF_BV_bench_3176.smt2,14.8,293844
481,AUFNIRA_z3.637557.smt2,15.59,2641244
481,QF_UF_PEQ018_size6.smt2,48.59,1097072
481,QF_LIA_tightrhombus,4.66,36036
481,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,17.52,37728
481,LRA_formula_277.smt2,2.66,34340
481,QF_NRA_hong_9.smt2,5.73,39892
481,QF_UFLIA_xs_23_43.smt2,22.14,540144
481,QF_AUFBV_891_sqlite3.smt2,52.47,73164
481,QF_BV_bench_935.smt2,7.09,485468
481,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,12.83,309488
481,QF_RDL_orb08_888.smt2,7.89,68896
482,QF_UF_PEQ018_size6.smt2,24.46,1092260
482,QF_BV_bench_935.smt2,3.03,492212
482,QF_NRA_hong_9.smt2,5.68,40456
482,QF_AUFBV_891_sqlite3.smt2,1.93,49676
482,QF_LIA_tightrhombus,1.11,34984
482,QF_BV_bench_3176.smt2,9.29,579840
482,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,18.9,39168
482,AUFNIRA_z3.637557.smt2,8.8,2641120
482,QF_UFLIA_xs_23_43.smt2,18.88,544628
482,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,6.1,297128
482,QF_RDL_orb08_888.smt2,12.17,106900
482,LRA_formula_277.smt2,2.65,34320
483,QF_LIA_tightrhombus,1.15,34988
483,QF_UF_PEQ018_size6.smt2,56.1,1092004
483,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,13.52,296928
483,QF_BV_bench_3176.smt2,17.07,308468
483,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,19.12,39064
483,LRA_formula_277.smt2,2.69,34332
483,QF_RDL_orb08_888.smt2,13.81,106760
483,QF_NRA_hong_9.smt2,5.7,40772
483,QF_BV_bench_935.smt2,8.05,492592
483,AUFNIRA_z3.637557.smt2,15.57,2643548
483,QF_UFLIA_xs_23_43.smt2,47.16,551588
483,QF_AUFBV_891_sqlite3.smt2,10.84,48148
484,QF_UF_PEQ018_size6.smt2,49.9,1097456
484,QF_LIA_tightrhombus,4.7,36028
484,QF_BV_bench_935.smt2,8.18,484088
484,QF_AUFBV_891_sqlite3.smt2,55.29,68628
484,LRA_formula_277.smt2,2.68,34340
484,QF_BV_bench_3176.smt2,26.33,564932
484,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,17.47,37584
484,QF_RDL_orb08_888.smt2,7.9,68904
484,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,12.87,309508
484,AUFNIRA_z3.637557.smt2,15.56,2642592
484,QF_UFLIA_xs_23_43.smt2,22.3,540124
484,QF_NRA_hong_9.smt2,5.69,39932
485,QF_RDL_orb08_888.smt2,8.43,42024
485,QF_LIA_tightrhombus,6.06,34684
485,AUFNIRA_z3.637557.smt2,9.65,1602400
485,QF_AUFBV_891_sqlite3.smt2,55.2,53796
485,QF_BV_bench_935.smt2,304.97,2628452
485,QF_UF_PEQ018_size6.smt2,19.11,36348
485,LRA_formula_277.smt2,4.16,33992
485,QF_BV_bench_3176.smt2,375,2994484
485,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,8.9,34144
485,QF_UFLIA_xs_23_43.smt2,18.61,42780
485,QF_NRA_hong_9.smt2,3.19,36668
485,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,9.76,35224
486,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,4.94,309488
486,QF_NRA_hong_9.smt2,5.67,40028
486,AUFNIRA_z3.637557.smt2,8.79,2644216
486,QF_BV_bench_935.smt2,1.6,485460
486,QF_RDL_orb08_888.smt2,6.74,68860
486,QF_UFLIA_xs_23_43.smt2,12.9,540096
486,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,17.22,37628
486,QF_UF_PEQ018_size6.smt2,20.17,1096716
486,QF_AUFBV_891_sqlite3.smt2,9.07,66668
486,QF_BV_bench_3176.smt2,3.69,292016
486,LRA_formula_277.smt2,2.65,34320
486,QF_LIA_tightrhombus,4.59,36024
487,QF_BV_bench_3176.smt2,4.14,147472
487,QF_RDL_orb08_888.smt2,12.84,44436
487,QF_BV_bench_935.smt2,6.37,124888
487,QF_NRA_hong_9.smt2,3.25,36668
487,QF_AUFBV_891_sqlite3.smt2,18.77,47464
487,QF_UFLIA_xs_23_43.smt2,33.03,42944
487,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,14.84,34812
487,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,11.67,35076
487,AUFNIRA_z3.637557.smt2,9.79,1601768
487,QF_LIA_tightrhombus,2.42,45124
487,LRA_formula_277.smt2,4.15,33984
487,QF_UF_PEQ018_size6.smt2,9.78,38260
488,QF_RDL_orb08_888.smt2,11.61,44880
488,QF_UF_PEQ018_size6.smt2,12.34,39852
488,QF_UFLIA_xs_23_43.smt2,18.86,42940
488,QF_AUFBV_891_sqlite3.smt2,2.03,46284
488,QF_BV_bench_3176.smt2,379.22,2994256
488,AUFNIRA_z3.637557.smt2,5.87,1605788
488,QF_LIA_tightrhombus,0.22,33100
488,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,4.45,35032
488,QF_BV_bench_935.smt2,305.28,2630236
488,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,14.69,34948
488,QF_NRA_hong_9.smt2,3.19,36704
488,LRA_formula_277.smt2,4.13,33992
489,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,4.96,309492
489,QF_LIA_tightrhombus,4.59,36024
489,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,17.23,37572
489,QF_UFLIA_xs_23_43.smt2,12.88,540096
489,QF_NRA_hong_9.smt2,5.68,39904
489,QF_AUFBV_891_sqlite3.smt2,10.98,70232
489,QF_UF_PEQ018_size6.smt2,20.05,1096188
489,LRA_formula_277.smt2,2.65,34324
489,QF_RDL_orb08_888.smt2,6.73,68856
489,QF_BV_bench_3176.smt2,6.39,565656
489,AUFNIRA_z3.637557.smt2,8.86,2640252
489,QF_BV_bench_935.smt2,2.15,483952
490,QF_NRA_hong_9.smt2,3.21,36664
490,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,8.88,34000
490,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,9.69,35244
490,QF_AUFBV_891_sqlite3.smt2,52.16,53864
490,QF_LIA_tightrhombus,8.19,45076
490,QF_UFLIA_xs_23_43.smt2,18.67,43032
490,QF_UF_PEQ018_size6.smt2,14.16,35384
490,LRA_formula_277.smt2,4.14,33988
490,QF_BV_bench_935.smt2,1.83,124740
490,AUFNIRA_z3.637557.smt2,9.73,1603280
490,QF_RDL_orb08_888.smt2,8.41,42020
490,QF_BV_bench_3176.smt2,4.17,123612
491,QF_UF_PEQ018_size6.smt2,49.64,1096904
491,QF_BV_bench_935.smt2,8.19,483988
491,QF_RDL_orb08_888.smt2,7.94,68904
491,QF_NRA_hong_9.smt2,5.74,39892
491,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,12.77,308976
491,QF_BV_bench_3176.smt2,26.17,564968
491,LRA_formula_277.smt2,2.68,34344
491,QF_LIA_tightrhombus,4.67,36028
491,QF_AUFBV_891_sqlite3.smt2,61.2,68736
491,QF_UFLIA_xs_23_43.smt2,20.66,535988
491,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,17.3,39136
491,AUFNIRA_z3.637557.smt2,15.7,2642324
492,QF_NRA_hong_9.smt2,5.69,39892
492,QF_RDL_orb08_888.smt2,7.95,68884
492,QF_LIA_tightrhombus,4.68,36032
492,QF_BV_bench_3176.smt2,26.16,565240
492,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,12.73,308960
492,AUFNIRA_z3.637557.smt2,15.62,2642144
492,QF_AUFBV_891_sqlite3.smt2,61.61,68748
492,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,17.3,39148
492,QF_UFLIA_xs_23_43.smt2,20.78,536000
492,QF_UF_PEQ018_size6.smt2,49.29,1097892
492,LRA_formula_277.smt2,2.67,34352
492,QF_BV_bench_935.smt2,8.1,484056
493,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,12.73,309488
493,QF_RDL_orb08_888.smt2,7.93,68896
493,QF_NRA_hong_9.smt2,5.69,39896
493,AUFNIRA_z3.637557.smt2,15.56,2642744
493,QF_AUFBV_891_sqlite3.smt2,55.14,68632
493,LRA_formula_277.smt2,2.7,34340
493,QF_BV_bench_3176.smt2,25.99,564948
493,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,17.45,37772
493,QF_LIA_tightrhombus,4.66,36036
493,QF_UF_PEQ018_size6.smt2,49.51,1097188
493,QF_BV_bench_935.smt2,8.17,484024
493,QF_UFLIA_xs_23_43.smt2,22.49,540136
494,QF_AUFBV_891_sqlite3.smt2,10.21,68424
494,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,17.03,39164
494,QF_UF_PEQ018_size6.smt2,20.23,1096188
494,LRA_formula_277.smt2,2.65,34324
494,QF_LIA_tightrhombus,4.59,36020
494,AUFNIRA_z3.637557.smt2,8.83,2643972
494,QF_BV_bench_3176.smt2,6.41,564752
494,QF_UFLIA_xs_23_43.smt2,11.77,535996
494,QF_BV_bench_935.smt2,2.15,483872
494,QF_NRA_hong_9.smt2,5.67,39916
494,QF_RDL_orb08_888.smt2,6.75,68868
494,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,4.96,308960
495,QF_BV_bench_935.smt2,3.03,492200
495,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,18.89,38988
495,QF_NRA_hong_9.smt2,5.67,40452
495,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,6.2,297124
495,QF_RDL_orb08_888.smt2,12.11,107076
495,QF_LIA_tightrhombus,1.11,34980
495,AUFNIRA_z3.637557.smt2,8.86,2646148
495,LRA_formula_277.smt2,2.65,34316
495,QF_UF_PEQ018_size6.smt2,25.94,1092100
495,QF_UFLIA_xs_23_43.smt2,19.07,544612
495,QF_BV_bench_3176.smt2,9.48,579132
495,QF_AUFBV_891_sqlite3.smt2,1.92,49656
496,AUFNIRA_z3.637557.smt2,15.55,2642840
496,QF_UFLIA_xs_23_43.smt2,21.04,535988
496,QF_AUFBV_891_sqlite3.smt2,61.84,68740
496,QF_BV_bench_3176.smt2,25.9,564800
496,QF_BV_bench_935.smt2,8.14,483980
496,QF_UF_PEQ018_size6.smt2,49.49,1096424
496,QF_LIA_tightrhombus,4.67,36028
496,QF_NRA_hong_9.smt2,5.71,39888
496,QF_RDL_orb08_888.smt2,7.94,68904
496,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,12.77,310752
496,LRA_formula_277.smt2,2.67,34344
496,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,17.28,39136
497,QF_NRA_hong_9.smt2,3.19,36680
497,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,8.75,34072
497,QF_BV_bench_3176.smt2,3.26,123492
497,QF_BV_bench_935.smt2,1.3,124728
497,AUFNIRA_z3.637557.smt2,5.87,1599916
497,QF_RDL_orb08_888.smt2,7.31,42008
497,QF_LIA_tightrhombus,8,45068
497,LRA_formula_277.smt2,4.13,33968
497,QF_AUFBV_891_sqlite3.smt2,9.79,55820
497,QF_UF_PEQ018_size6.smt2,4.32,35104
497,QF_UFLIA_xs_23_43.smt2,9.98,42768
497,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,2.84,35172
498,QF_RDL_orb08_888.smt2,7.93,68892
498,LRA_formula_277.smt2,2.68,34344
498,QF_BV_bench_3176.smt2,25.91,564952
498,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,12.77,309488
498,QF_UFLIA_xs_23_43.smt2,22.31,540140
498,QF_AUFBV_891_sqlite3.smt2,54.71,68628
498,QF_LIA_tightrhombus,4.66,36036
498,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,17.45,37728
498,QF_NRA_hong_9.smt2,5.71,39896
498,QF_BV_bench_935.smt2,8.13,484024
498,QF_UF_PEQ018_size6.smt2,49.52,1097184
498,AUFNIRA_z3.637557.smt2,15.51,2642236
499,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,12.87,309500
499,QF_BV_bench_3176.smt2,14.74,292640
499,QF_UF_PEQ018_size6.smt2,49.69,1097244
499,LRA_formula_277.smt2,2.67,34340
499,QF_BV_bench_935.smt2,7.14,485460
499,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,17.45,37584
499,QF_UFLIA_xs_23_43.smt2,22.51,540112
499,QF_LIA_tightrhombus,4.68,36028
499,AUFNIRA_z3.637557.smt2,15.66,2641228
499,QF_NRA_hong_9.smt2,5.7,39892
499,QF_RDL_orb08_888.smt2,7.96,68904
499,QF_AUFBV_891_sqlite3.smt2,53.52,73160
500,LRA_formula_277.smt2,2.65,34320
500,QF_AUFBV_891_sqlite3.smt2,8.94,66540
500,QF_BV_bench_3176.smt2,3.71,291464
500,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,5.02,309488
500,QF_UF_PEQ018_size6.smt2,20.22,1096720
500,QF_NRA_hong_9.smt2,5.67,40020
500,QF_LIA_tightrhombus,4.6,36016
500,QF_RDL_orb08_888.smt2,6.65,69004
500,QF_BV_bench_935.smt2,1.63,485524
500,AUFNIRA_z3.637557.smt2,8.94,2643496
500,QF_UFLIA_xs_23_43.smt2,13.11,540072
500,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,17.22,37568
501,QF_BV_bench_3176.smt2,4.15,123476
501,QF_LIA_tightrhombus,2.38,45072
501,QF_UF_PEQ018_size6.smt2,9.79,38264
501,AUFNIRA_z3.637557.smt2,9.62,1600816
501,LRA_formula_277.smt2,4.16,33988
501,QF_AUFBV_891_sqlite3.smt2,11.1,46500
501,QF_RDL_orb08_888.smt2,12.87,44720
501,QF_BV_bench_935.smt2,1.82,124768
501,QF_NRA_hong_9.smt2,3.2,36652
501,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,11.73,35080
501,QF_UFLIA_xs_23_43.smt2,33.08,42940
501,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,14.9,34968
502,QF_NRA_hong_9.smt2,3.2,36680
502,QF_UFLIA_xs_23_43.smt2,18.67,43032
502,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,9.73,35220
502,LRA_formula_277.smt2,4.15,33984
502,QF_UF_PEQ018_size6.smt2,18.99,36608
502,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,8.9,34144
502,QF_BV_bench_3176.smt2,366.33,3820940
502,QF_LIA_tightrhombus,6.03,34680
502,AUFNIRA_z3.637557.smt2,9.76,1601528
502,QF_BV_bench_935.smt2,398.42,3395284
502,QF_AUFBV_891_sqlite3.smt2,43.47,54820
502,QF_RDL_orb08_888.smt2,8.41,42016
503,QF_NRA_hong_9.smt2,3.19,36680
503,LRA_formula_277.smt2,4.13,33972
503,AUFNIRA_z3.637557.smt2,5.94,1601172
503,QF_BV_bench_3176.smt2,373.73,2998828
503,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,2.86,35148
503,QF_AUFBV_891_sqlite3.smt2,0.15,36980
503,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,8.75,33884
503,QF_UF_PEQ018_size6.smt2,5.37,36340
503,QF_UFLIA_xs_23_43.smt2,10.01,43016
503,QF_LIA_tightrhombus,5.95,34672
503,QF_BV_bench_935.smt2,302.42,2629524
503,QF_RDL_orb08_888.smt2,7.26,42008
504,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,13.61,296916
504,QF_UF_PEQ018_size6.smt2,56.68,1092000
