sampling_strategy,sample_size,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
random_5,155,32,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 4,CUDA==1 AND pixelPerThread==4 AND OpenCL==0 AND TextureMemory==1,0,1.0,1.0,1.0,24
random_10,310,41,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 4,Array2D==0 AND pixelPerThread==4 AND TextureMemory==1,0,1.0,1.0,1.0,24
random_20,620,71,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 4,CUDA==1 AND pixelPerThread==4 AND TextureMemory==1,0,1.0,1.0,1.0,24
2-wise,377,44,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 4,bs_512x2==0 AND pixelPerThread==4 AND OpenCL==0 AND TextureMemory==1,0,1.0,1.0,1.0,24
3-wise,2027,351,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 4,pixelPerThread==4 AND OpenCL==0 AND TextureMemory==1,0,1.0,1.0,1.0,24
4-wise,6785,1156,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 4,pixelPerThread==4 AND OpenCL==0 AND TextureMemory==1,0,1.0,1.0,1.0,24
full,13485,1380,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,pixelPerThread==2 AND LocalMemory==1 AND OpenCL==0,0,1.0,1.0,1.0,25
random_2,62,2,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,CUDA==1 AND pixelPerThread==2 AND Linear2D==0 AND LocalMemory==1,0,1.0,1.0,1.0,25
random_5,155,17,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,CUDA==1 AND pixelPerThread==2 AND LocalMemory==1 AND bs_128x1==0,0,1.0,1.0,1.0,25
random_10,310,32,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,CUDA==1 AND pixelPerThread==2 AND LocalMemory==1 AND bs_1024x1==0,0,1.0,1.0,1.0,25
random_20,620,60,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,CUDA==1 AND pixelPerThread==2 AND LocalMemory==1 AND bs_1024x1==0,0,1.0,1.0,1.0,25
2-wise,375,40,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,pixelPerThread==2 AND LocalMemory==1 AND OpenCL==0 AND bs_1024x1==0,0,1.0,1.0,1.0,25
3-wise,2048,206,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,pixelPerThread==2 AND LocalMemory==1 AND OpenCL==0,0,1.0,1.0,1.0,25
4-wise,6773,653,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,pixelPerThread==2 AND LocalMemory==1 AND OpenCL==0,0,1.0,1.0,1.0,25
full,13485,1380,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,pixelPerThread==2 AND LocalMemory==1 AND OpenCL==0,0,1.0,1.0,1.0,26
random_2,62,9,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,CUDA==1 AND pixelPerThread==2 AND LocalMemory==1 AND bs_1024x1==0,0,1.0,1.0,1.0,26
random_5,155,15,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,CUDA==1 AND pixelPerThread==2 AND LocalMemory==1 AND bs_128x1==0,0,1.0,1.0,1.0,26
random_10,310,35,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,CUDA==1 AND pixelPerThread==2 AND LocalMemory==1 AND bs_1024x1==0,0,1.0,1.0,1.0,26
random_20,620,70,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,pixelPerThread==2 AND LocalMemory==1 AND OpenCL==0 AND bs_1024x1==0,0,1.0,1.0,1.0,26
2-wise,372,36,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,CUDA==1 AND pixelPerThread==2 AND LocalMemory==1 AND bs_1024x1==0,0,1.0,1.0,1.0,26
