sampling_strategy,sample_size,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
random_2,46,0,none = 1 AND polly_parallel = 1 AND value_based = 1,,,0.0,0.0,0.0,19
random_5,115,20,none = 1 AND polly_parallel = 1 AND value_based = 1,0.0 <= none < 1.0  AND  parallel >= 1.0,0.0,0.0,0.0,0.0,19
random_10,230,40,none = 1 AND polly_parallel = 1 AND value_based = 1,0.0 <= value_based < 1.0  AND  pollydefaulttilesize < 256.0  AND  0.0 <= pollyoptmaxcoefficient_100 < 1.0  AND  pollyrtcmaxparameters < 4.0,0.0,0.0,0.0,0.0,19
random_20,460,84,none = 1 AND polly_parallel = 1 AND value_based = 1,0.0 <= memory_based < 1.0  AND  polly_parallel >= 1.0  AND  0.0 <= polly < 1.0  AND  0.0 <= pollyoptmaxconstantterm_1000 < 1.0,0.0,0.9090909090909092,1.0,0.8333333333333334,19
2-wise,57,13,none = 1 AND polly_parallel = 1 AND value_based = 1,pollyrtcmaxparameters < 8.0  AND  0.0 <= none < 0.5,0.0,0.0,0.0,0.0,19
3-wise,245,50,none = 1 AND polly_parallel = 1 AND value_based = 1,0.0 <= memory_based < 1.0  AND  0.0 <= polly < 1.0  AND  polly_parallel >= 1.0,0.0,1.0,1.0,1.0,19
4-wise,966,178,none = 1 AND polly_parallel = 1 AND value_based = 1,0.0 <= memory_based < 1.0  AND  polly_parallel >= 1.0  AND  0.0 <= polly < 1.0,0.0,1.0,1.0,1.0,19
full,60000,10000,parallel_force = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,parallel_force >= 0.5  AND  polly_no_tiling >= 1.0  AND  0.0 <= polly < 1.0  AND  0.0 <= pollyoptmaxconstantterm_10 < 1.0,4.0,0.5714285714285715,1.0,0.4,1
random_2,46,5,parallel_force = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,parallel_force >= 1.0,1.0,0.5,0.3333333333333333,1.0,1
random_5,115,23,parallel_force = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,polly_no_tiling >= 0.5  AND  parallel_force >= 1.0,0.0,1.0,1.0,1.0,1
random_10,230,40,parallel_force = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,parallel_force >= 0.5  AND  polly_no_tiling >= 1.0,0.0,1.0,1.0,1.0,1
random_20,460,69,parallel_force = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,parallel_force >= 1.0  AND  polly_no_tiling >= 1.0,0.0,1.0,1.0,1.0,1
