sampling_strategy,sample_size,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
4-wise,6765,1187,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,pixelPerThread <= 2.5 AND pixelPerThread > 1.5 AND TextureMemory AND CUDA,0,1.0,1.0,1.0,15
full,13485,1449,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND LocalMemory AND CUDA,0,1.0,1.0,1.0,16
random_2,62,5,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND LocalMemory AND NOT OpenCL,0,1.0,1.0,1.0,16
random_5,155,17,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND LocalMemory AND CUDA,0,1.0,1.0,1.0,16
random_10,310,37,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND LocalMemory AND CUDA,0,1.0,1.0,1.0,16
random_20,620,61,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND LocalMemory AND NOT OpenCL,0,1.0,1.0,1.0,16
2-wise,382,50,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND LocalMemory AND CUDA,0,1.0,1.0,1.0,16
3-wise,2062,232,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND LocalMemory AND CUDA,0,1.0,1.0,1.0,16
4-wise,6799,754,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND LocalMemory AND CUDA,0,1.0,1.0,1.0,16
full,13485,1872,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 3,pixelPerThread > 2.5 AND pixelPerThread <= 3.5 AND TextureMemory AND NOT OpenCL,0,1.0,1.0,1.0,17
random_2,62,6,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 3,padding <= 48.0 AND TextureMemory AND pixelPerThread > 2.5,1,0.5,1.0,0.3333333333333333,17
random_5,155,20,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 3,Ldg AND pixelPerThread <= 3.5 AND pixelPerThread > 2.5,1,0.7499999999999999,1.0,0.6,17
random_10,310,56,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 3,pixelPerThread > 2.5 AND pixelPerThread <= 3.5 AND TextureMemory AND CUDA,0,1.0,1.0,1.0,17
random_20,620,103,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 3,pixelPerThread > 2.5 AND pixelPerThread <= 3.5 AND TextureMemory AND NOT OpenCL,0,1.0,1.0,1.0,17
2-wise,369,59,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 3,CUDA AND pixelPerThread > 2.5 AND pixelPerThread <= 3.5 AND TextureMemory,0,1.0,1.0,1.0,17
3-wise,2054,350,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 3,pixelPerThread > 2.5 AND pixelPerThread <= 3.5 AND TextureMemory AND CUDA,0,1.0,1.0,1.0,17
4-wise,6803,1157,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 3,pixelPerThread > 2.5 AND pixelPerThread <= 3.5 AND TextureMemory AND CUDA,0,1.0,1.0,1.0,17
full,13485,2635,CUDA = 1 AND Linear1D = 1 AND TextureMemory = 1,Linear1D,0,1.0,1.0,1.0,18
random_2,62,11,CUDA = 1 AND Linear1D = 1 AND TextureMemory = 1,Linear1D,0,1.0,1.0,1.0,18
random_5,155,23,CUDA = 1 AND Linear1D = 1 AND TextureMemory = 1,Linear1D,0,1.0,1.0,1.0,18
random_10,310,54,CUDA = 1 AND Linear1D = 1 AND TextureMemory = 1,Linear1D,1,1.0,1.0,1.0,18
random_20,620,112,CUDA = 1 AND Linear1D = 1 AND TextureMemory = 1,Linear1D,0,1.0,1.0,1.0,18
2-wise,373,72,CUDA = 1 AND Linear1D = 1 AND TextureMemory = 1,Linear1D,0,1.0,1.0,1.0,18
3-wise,2034,437,CUDA = 1 AND Linear1D = 1 AND TextureMemory = 1,Linear1D,0,1.0,1.0,1.0,18
4-wise,6741,1522,CUDA = 1 AND Linear1D = 1 AND TextureMemory = 1,Linear1D,0,1.0,1.0,1.0,18
full,13485,1380,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,LocalMemory AND pixelPerThread <= 2.5 AND pixelPerThread > 1.5 AND NOT OpenCL,0,1.0,1.0,1.0,19
random_2,62,8,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,pixelPerThread <= 3.5 AND NOT bs_32x1 AND Linear1D AND padding <= 416.0,0,0.0,0.0,0.0,19
random_5,155,15,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,NOT bs_512x1 AND NOT bs_32x16,3,0.1948051948051948,0.1079136690647482,1.0,19
random_10,310,32,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,bs_32x32 AND padding > 80.0 AND TextureMemory AND LocalMemory,0,0.2222222222222222,1.0,0.125,19
random_20,620,55,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,LocalMemory,3,0.3283582089552239,0.1964285714285714,1.0,19
2-wise,380,51,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,LocalMemory AND CUDA AND pixelPerThread > 1.5 AND pixelPerThread <= 2.5,0,1.0,1.0,1.0,19
3-wise,2043,206,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,pixelPerThread <= 2.5 AND LocalMemory AND pixelPerThread > 1.5 AND NOT OpenCL,0,1.0,1.0,1.0,19
4-wise,6801,671,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,LocalMemory AND pixelPerThread <= 2.5 AND pixelPerThread > 1.5 AND NOT OpenCL,0,1.0,1.0,1.0,19
full,13485,2184,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND TextureMemory AND NOT OpenCL,0,1.0,1.0,1.0,1
random_2,62,7,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,NOT bs_128x1,3,0.2058823529411765,0.1147540983606557,1.0,1
random_5,155,25,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,padding <= 464.0 AND NOT bs_32x32,0,0.3067484662576687,0.181159420289855,1.0,1
random_10,310,48,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,padding <= 112.0,3,0.109375,0.0875,0.1458333333333333,1
random_20,620,96,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND TextureMemory,0,1.0,1.0,1.0,1
2-wise,376,68,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,NOT bs_1024x1 AND TextureMemory AND pixelPerThread <= 1.5,2,0.9242424242424244,0.953125,0.8970588235294118,1
3-wise,2031,383,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND CUDA AND TextureMemory,0,1.0,1.0,1.0,1
4-wise,6792,1208,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND CUDA AND TextureMemory,0,1.0,1.0,1.0,1
full,13485,2184,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND TextureMemory AND CUDA,0,1.0,1.0,1.0,20
random_2,62,12,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND TextureMemory,0,1.0,1.0,1.0,20
random_5,155,24,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND TextureMemory,0,1.0,1.0,1.0,20
random_10,310,43,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND TextureMemory,0,1.0,1.0,1.0,20
random_20,620,103,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND TextureMemory AND NOT Array2D,0,1.0,1.0,1.0,20
2-wise,372,59,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND TextureMemory AND CUDA,1,1.0,1.0,1.0,20
3-wise,2039,371,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND TextureMemory AND CUDA,0,1.0,1.0,1.0,20
4-wise,6767,1201,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND TextureMemory AND NOT OpenCL,0,1.0,1.0,1.0,20
