sampling_strategy,sample_size,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
random_20,320,40,DIAGNOSTIC = 1 AND HAVE_HASH = 1 AND HAVE_CRYPTO = 1,HAVE_STATISTICS AND NOT HAVE_VERIFY AND PAGESIZE > 2.5 AND CACHESIZE > 24.0,4,0.1999999999999999,0.18,0.225,1
2-wise,55,4,DIAGNOSTIC = 1 AND HAVE_HASH = 1 AND HAVE_CRYPTO = 1,CACHESIZE > 24.0 AND PAGESIZE > 2.5 AND NOT HAVE_HASH.1 AND CACHESIZE <= 288.0,3,0.2727272727272727,0.1666666666666666,0.75,1
3-wise,214,13,DIAGNOSTIC = 1 AND HAVE_HASH = 1 AND HAVE_CRYPTO = 1,PAGESIZE.1 AND PAGESIZE <= 6.0,0,0.0,0.0,0.0,1
4-wise,440,39,DIAGNOSTIC = 1 AND HAVE_HASH = 1 AND HAVE_CRYPTO = 1,NOT HAVE_VERIFY.1 AND PAGESIZE <= 24.0 AND NOT HAVE_REPLICATION.1,4,0.1999999999999999,0.1155378486055776,0.7435897435897436,1
full,2560,320,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_CRYPTO = 1,CACHESIZE > 24.0 AND DIAGNOSTIC AND NOT HAVE_SEQUENCE.1 AND HAVE_CRYPTO,3,0.6,0.5,0.75,20
random_2,32,3,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_CRYPTO = 1,NOT PAGESIZE.1 AND PAGESIZE <= 6.0 AND HAVE_SEQUENCE,3,0.4,0.5,0.3333333333333333,20
random_5,80,11,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_CRYPTO = 1,NOT HAVE_STATISTICS.1 AND PAGESIZE > 6.0 AND PAGESIZE <= 12.0 AND HAVE_REPLICATION,4,0.3333333333333332,0.4285714285714285,0.2727272727272727,20
random_10,160,14,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_CRYPTO = 1,HAVE_SEQUENCE AND HAVE_VERIFY AND DIAGNOSTIC AND HAVE_REPLICATION.1,0,0.0,0.0,0.0,20
random_20,320,53,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_CRYPTO = 1,PAGESIZE <= 24.0 AND NOT HAVE_HASH.1 AND DIAGNOSTIC AND PAGESIZE <= 6.0,3,0.3673469387755101,0.4,0.3396226415094339,20
2-wise,59,1,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_CRYPTO = 1,NOT HAVE_HASH AND DIAGNOSTIC AND NOT HAVE_VERIFY.1 AND NOT HAVE_STATISTICS.1,1,0.1333333333333333,0.0714285714285714,1.0,20
3-wise,199,9,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_CRYPTO = 1,NOT HAVE_REPLICATION.1 AND HAVE_SEQUENCE AND NOT HAVE_VERIFY.1,3,0.4736842105263158,0.3103448275862069,1.0,20
4-wise,450,31,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_CRYPTO = 1,CACHESIZE > 48.0,2,0.1226053639846743,0.0695652173913043,0.5161290322580645,20
full,2560,300,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_STATISTICS = 1,HAVE_SEQUENCE AND DIAGNOSTIC AND HAVE_STATISTICS,0,1.0,1.0,1.0,21
random_2,32,1,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_STATISTICS = 1,HAVE_SEQUENCE AND CACHESIZE <= 288.0 AND PAGESIZE > 2.5 AND PAGESIZE <= 6.0,0,0.0,0.0,0.0,21
random_5,80,10,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_STATISTICS = 1,HAVE_VERIFY AND HAVE_REPLICATION,3,0.0869565217391304,0.0769230769230769,0.1,21
random_10,160,22,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_STATISTICS = 1,HAVE_STATISTICS AND NOT HAVE_VERIFY.1 AND DIAGNOSTIC AND HAVE_SEQUENCE,0,0.9767441860465116,1.0,0.9545454545454546,21
random_20,320,35,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_STATISTICS = 1,HAVE_STATISTICS AND DIAGNOSTIC AND HAVE_SEQUENCE,0,1.0,1.0,1.0,21
2-wise,54,4,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_STATISTICS = 1,NOT HAVE_HASH.1 AND HAVE_REPLICATION.1 AND CACHESIZE > 24.0 AND PAGESIZE > 2.5,0,0.0,0.0,0.0,21
3-wise,197,15,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_STATISTICS = 1,PAGESIZE <= 24.0 AND CACHESIZE > 288.0 AND HAVE_VERIFY.1 AND DIAGNOSTIC,4,0.2105263157894737,0.5,0.1333333333333333,21
4-wise,438,38,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_STATISTICS = 1,HAVE_STATISTICS AND HAVE_SEQUENCE AND DIAGNOSTIC,0,1.0,1.0,1.0,21
full,2560,320,DIAGNOSTIC = 1 AND HAVE_HASH = 1 AND HAVE_CRYPTO = 1,HAVE_HASH AND DIAGNOSTIC,0,1.0,1.0,1.0,22
random_2,32,6,DIAGNOSTIC = 1 AND HAVE_HASH = 1 AND HAVE_CRYPTO = 1,CACHESIZE > 288.0 AND NOT HAVE_REPLICATION.1 AND HAVE_VERIFY,4,0.8,1.0,0.6666666666666666,22
