sampling_strategy,sample_size,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
random_5,115,10,memory_based = 1 AND min = 1 AND none = 1,NOT value_based AND NOT polly AND NOT max,0,1.0,1.0,1.0,15
random_10,230,25,memory_based = 1 AND min = 1 AND none = 1,NOT value_based AND min AND none,0,1.0,1.0,1.0,15
random_20,460,49,memory_based = 1 AND min = 1 AND none = 1,NOT max AND NOT value_based AND none,0,1.0,1.0,1.0,15
2-wise,56,9,memory_based = 1 AND min = 1 AND none = 1,polly_opt_simplify_deps AND NOT value_based AND NOT max,0,0.8888888888888888,0.8888888888888888,0.8888888888888888,15
3-wise,265,44,memory_based = 1 AND min = 1 AND none = 1,NOT max AND none AND memory_based,0,1.0,1.0,1.0,15
4-wise,967,125,memory_based = 1 AND min = 1 AND none = 1,NOT value_based AND NOT max AND none,0,1.0,1.0,1.0,15
full,60000,10000,polly = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,polly AND polly_no_tiling AND polly_parallel,0,1.0,1.0,1.0,16
random_2,46,9,polly = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,polly_no_tiling AND NOT none AND polly_parallel,0,1.0,1.0,1.0,16
random_5,115,17,polly = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,polly_no_tiling AND polly AND polly_parallel,0,1.0,1.0,1.0,16
random_10,230,39,polly = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,polly_no_tiling AND polly AND polly_parallel,0,1.0,1.0,1.0,16
random_20,460,97,polly = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,polly_no_tiling AND NOT none AND polly_parallel,0,1.0,1.0,1.0,16
2-wise,48,10,polly = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,polly_no_tiling AND NOT none AND polly_parallel,2,1.0,1.0,1.0,16
3-wise,250,44,polly = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,polly AND polly_no_tiling AND polly_parallel,0,1.0,1.0,1.0,16
4-wise,960,165,polly = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,polly_no_tiling AND NOT none AND polly_parallel,0,1.0,1.0,1.0,16
full,60000,10000,polly_no_tiling = 1 AND polly_opt_simplify_deps = 1 AND polly_parallel = 1,polly_no_tiling AND polly_opt_simplify_deps AND polly_parallel,0,1.0,1.0,1.0,17
random_2,46,11,polly_no_tiling = 1 AND polly_opt_simplify_deps = 1 AND polly_parallel = 1,polly_opt_simplify_deps AND polly_no_tiling AND polly_parallel,0,1.0,1.0,1.0,17
random_5,115,14,polly_no_tiling = 1 AND polly_opt_simplify_deps = 1 AND polly_parallel = 1,polly_no_tiling AND polly_opt_simplify_deps AND polly_parallel,0,1.0,1.0,1.0,17
random_10,230,32,polly_no_tiling = 1 AND polly_opt_simplify_deps = 1 AND polly_parallel = 1,polly_no_tiling AND polly_opt_simplify_deps AND polly_parallel,0,1.0,1.0,1.0,17
random_20,460,83,polly_no_tiling = 1 AND polly_opt_simplify_deps = 1 AND polly_parallel = 1,polly_opt_simplify_deps AND polly_no_tiling AND polly_parallel,0,1.0,1.0,1.0,17
2-wise,49,10,polly_no_tiling = 1 AND polly_opt_simplify_deps = 1 AND polly_parallel = 1,polly_opt_simplify_deps AND polly_no_tiling AND polly_parallel,1,1.0,1.0,1.0,17
3-wise,255,42,polly_no_tiling = 1 AND polly_opt_simplify_deps = 1 AND polly_parallel = 1,polly_opt_simplify_deps AND polly_parallel AND polly_no_tiling,0,1.0,1.0,1.0,17
4-wise,942,163,polly_no_tiling = 1 AND polly_opt_simplify_deps = 1 AND polly_parallel = 1,polly_no_tiling AND polly_opt_simplify_deps AND polly_parallel,0,1.0,1.0,1.0,17
full,60000,7500,min = 1 AND none = 1 AND polly_no_tiling = 1,none AND min AND polly_no_tiling,0,1.0,1.0,1.0,18
random_2,46,2,min = 1 AND none = 1 AND polly_no_tiling = 1,NOT parallel AND pollydefaulttilesize <= 640.0,0,0.0,0.0,0.0,18
random_5,115,17,min = 1 AND none = 1 AND polly_no_tiling = 1,NOT max AND none AND polly_no_tiling,0,1.0,1.0,1.0,18
random_10,230,31,min = 1 AND none = 1 AND polly_no_tiling = 1,none AND polly_no_tiling AND min,0,1.0,1.0,1.0,18
random_20,460,69,min = 1 AND none = 1 AND polly_no_tiling = 1,none AND polly_no_tiling AND min,0,1.0,1.0,1.0,18
2-wise,54,5,min = 1 AND none = 1 AND polly_no_tiling = 1,NOT polly_opt_simplify_deps AND NOT polly_no_tiling AND NOT pollyoptmaxcoefficient_100,0,0.0,0.0,0.0,18
3-wise,250,30,min = 1 AND none = 1 AND polly_no_tiling = 1,polly_no_tiling AND NOT max AND none,0,1.0,1.0,1.0,18
4-wise,956,116,min = 1 AND none = 1 AND polly_no_tiling = 1,NOT max AND polly_no_tiling AND NOT polly,0,1.0,1.0,1.0,18
full,60000,10000,none = 1 AND polly_parallel = 1 AND value_based = 1,NOT polly AND NOT memory_based AND polly_parallel,0,1.0,1.0,1.0,19
random_2,46,11,none = 1 AND polly_parallel = 1 AND value_based = 1,value_based AND polly_parallel AND NOT polly,0,1.0,1.0,1.0,19
random_5,115,20,none = 1 AND polly_parallel = 1 AND value_based = 1,value_based AND NOT polly AND polly_parallel,0,1.0,1.0,1.0,19
random_10,230,40,none = 1 AND polly_parallel = 1 AND value_based = 1,polly_parallel AND value_based AND NOT polly,0,1.0,1.0,1.0,19
random_20,460,84,none = 1 AND polly_parallel = 1 AND value_based = 1,NOT polly AND value_based AND polly_parallel,0,1.0,1.0,1.0,19
2-wise,57,13,none = 1 AND polly_parallel = 1 AND value_based = 1,value_based AND polly_parallel AND none,0,1.0,1.0,1.0,19
3-wise,245,50,none = 1 AND polly_parallel = 1 AND value_based = 1,NOT polly AND value_based AND polly_parallel,0,1.0,1.0,1.0,19
4-wise,966,178,none = 1 AND polly_parallel = 1 AND value_based = 1,none AND value_based AND polly_parallel,0,1.0,1.0,1.0,19
full,60000,10000,parallel_force = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,parallel_force AND polly_no_tiling,0,1.0,1.0,1.0,1
random_2,46,5,parallel_force = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,polly_parallel AND polly_no_tiling AND parallel_force,2,1.0,1.0,1.0,1
random_5,115,23,parallel_force = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,parallel_force AND polly_no_tiling,0,1.0,1.0,1.0,1
random_10,230,40,parallel_force = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,parallel_force AND polly_no_tiling,0,1.0,1.0,1.0,1
random_20,460,69,parallel_force = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,parallel_force AND polly_no_tiling,0,1.0,1.0,1.0,1
2-wise,56,8,parallel_force = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,parallel_force AND polly_no_tiling,2,1.0,1.0,1.0,1
3-wise,261,44,parallel_force = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,parallel_force AND polly_no_tiling,0,1.0,1.0,1.0,1
4-wise,978,159,parallel_force = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,parallel_force AND polly_no_tiling,0,1.0,1.0,1.0,1
full,60000,7500,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,min AND memory_based AND polly_opt_simplify_deps,0,1.0,1.0,1.0,20
random_2,46,7,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,pollydefaulttilesize > 40.0 AND NOT min AND pollyoptmaxconstantterm_1 AND NOT parallel_force,0,0.0,0.0,0.0,20
random_5,115,16,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,polly_opt_simplify_deps AND pollyoptmaxconstantterm_10000 AND pollyrtcmaxparameters <= 12.0 AND NOT value_based,2,0.4,1.0,0.25,20
random_10,230,31,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,pollyoptmaxcoefficient_10 AND NOT parallel_force,4,0.1333333333333333,0.1379310344827586,0.1290322580645161,20
random_20,460,60,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,memory_based AND polly_opt_simplify_deps AND pollyrtcmaxparameters > 1.5 AND NOT max,0,0.9285714285714286,1.0,0.8666666666666667,20
2-wise,51,3,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,pollyoptmaxcoefficient_10000 AND max AND pollyrtcmaxparameters > 1.5 AND pollydefaulttilesize <= 130.0,0,0.0,0.0,0.0,20
3-wise,256,33,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,NOT value_based AND NOT parallel AND NOT max AND polly_opt_simplify_deps,1,0.8,1.0,0.6666666666666666,20
4-wise,957,137,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,polly_opt_simplify_deps AND memory_based AND NOT max,0,1.0,1.0,1.0,20
full,60000,7500,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,min AND memory_based AND polly_opt_simplify_deps,0,1.0,1.0,1.0,21
random_2,46,7,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,NOT pollyoptmaxcoefficient_10000 AND pollydefaulttilesize <= 160.0 AND NOT min AND pollyoptmaxconstantterm_1000,0,0.0,0.0,0.0,21
random_5,115,14,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,NOT min AND pollydefaulttilesize <= 640.0 AND pollyrtcmaxparameters <= 12.0 AND pollyrtcmaxparameters > 1.5,0,0.0,0.0,0.0,21
random_10,230,32,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,value_based AND parallel_force AND NOT pollyoptmaxcoefficient_10,0,0.0,0.0,0.0,21
random_20,460,56,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,NOT value_based AND NOT max AND polly_opt_simplify_deps,0,1.0,1.0,1.0,21
